mni_nlin_x,mni_nlin_y,mni_nlin_z
-53.451861030011102,-49.1837920843167,1.53052809634555
-58.271915198713401,-45.648899913358598,-16.3277336835701
-49.451870927572003,-46.752349643207801,-15.1912006794556
-55.217315773714603,-37.541702077685002,0.710545867972438
-66.990963097606596,-39.592935418110102,7.11329283620004
-55.8556815077715,-18.7733638769229,-18.1170795268705
-39.932116861068003,-12.9139639104419,12.7786274003539
-38.942969709835097,-13.685642813184099,4.84506518032588
-55.852757957314203,-9.4107275515264508,5.38893065314911
-64.807488504258302,-8.6953431003805495,4.1822572682438
-67.001476786043298,-8.8801074174340506,21.4710201486455
-13.4314319249526,14.3209921930089,9.51119541365682
-2.7001541359939898,15.1063196281996,-9.29843489280813
-11.8463352256926,14.486598607958401,-7.86288719858644
-23.147397063776701,13.297869918222901,-0.524599709552056
-53.514650308770001,-48.4093393178631,26.8237542558428
-8.1455648357626806,-44.542077984015997,54.9897388441264
-12.3582931651982,-46.7504521931304,63.2403112416516
-20.001154982416399,-45.369743193816198,70.8512519657531
-31.015961781449199,-49.356803471011801,45.3299623228562
-43.397224932176599,-49.244132029093301,46.6120728786067
-3.6052021159737402,-47.312222107424802,38.1565619936831
-44.810297985516797,-34.567894547828402,43.4787222651606
-31.100438679333401,-36.352272985724603,41.0385826940606
-42.7021935903837,-38.770814954198002,-28.6586996304339
-4.28015088829354,-19.673780930651699,76.3096583446846
-13.010511983160599,-18.649643625664901,77.1987571767431
-45.085986779551497,-19.774996466971601,-29.8310964680635
-52.693087882058101,-18.2939789718429,-23.6871867985394
-43.034105146837099,-21.9200305348858,54.7438438355317
-30.4895208886898,-9.3387600055917801,59.1499995646737
-63.884068972240797,-8.0994150223444503,-12.6373440633935
-47.960998993016197,0.92762223397564103,-13.2897400381628
-61.920019639344503,0.97886299657328801,-5.43449624945802
-63.292568121795597,-9.0041013649535397,39.0179115530717
-60.074252572196798,-8.7288637832416001,35.8931983462289
-35.295884022014,-69.942987720289096,51.4303835837075
-31.9535008582416,-69.782523861446506,53.4962029690434
-50.084674528307403,-58.838737589942099,8.90217156062097
-5.6271869726287003,-55.704421699210499,35.1698045692436
-8.2628880579003408,-54.0917310595011,51.893501828002
-36.3340358360973,-57.843918625762399,49.4525219669697
-32.2610543332096,-56.218484670954098,64.1577825767467
-28.474879427070501,-57.560423185243003,-9.72712385213914
-26.0638364271861,-57.589787646913798,-6.81726969830796
-12.6118951457912,-56.083825252668099,13.7197777330803
-44.605137745897402,-57.3883636733188,-10.7132959327039
-8.7480735723425003,-68.595742681526403,27.7299183501801
-10.348188426832699,-67.961007152897196,25.7994705029116
-6.6522504514023,-69.908968753065906,59.951936728886
-18.4813567841144,-67.434545273769501,17.8062068829267
-7.7611589428388799,-70.510074652399894,-3.48960355589702
-15.679172556412601,-70.064666696858595,3.46745818780747
-15.0395028575988,-69.300146206692901,10.143368661045
-19.2655808021029,-67.614166681291707,16.7679665717591
-51.9593873010283,-67.903245597415605,24.6913256441914
-56.137480242662697,-71.234277528669594,-1.09400172544978
-60.835976112120001,2.0689097214511198,8.44193124039931
-3.31016239706483,17.6030069348508,29.2267428103579
-3.1119172632446301,17.151884994603002,46.3491720637187
-2.0900374718111498,16.736997676883501,67.6146311146504
-47.629428630571802,14.8761858580944,49.6874415500947
-26.8055344212957,16.112332169499599,48.0338988459719
-31.2938257903016,16.754894671580502,-42.3387538180143
-46.8185205989205,14.006611046991001,-40.4506949277423
-35.160215539860502,14.304152620466899,-27.504000857505
-6.0512581778988102,27.083186440014298,19.0760613620623
-4.9397586649590899,27.168377603271502,19.1158508023851
-38.996791563786601,41.613863614440803,-3.06230983267292
