mni_nlin_x,mni_nlin_y,mni_nlin_z
8.6931747255568901,-23.631075541028402,9.68122586390635
9.3387252987069491,-24.013634633117299,-0.483301667192364
-21.487992565589799,-17.800000534319199,13.2682583808661
17.245821140796298,-22.603057932999601,14.7404348219696
-1.43254001299845,-22.6724199546194,1.36625424145684
-1.43435630732505,-23.085456979689301,0.191201066122115
-1.37316838741138,-24.300965972414598,-3.25009659404873
2.1675196731534299,-24.169104755730999,-3.29764717862123
-0.29342344993061698,-25.749419017510402,-6.55776764604016
0.80645062022302905,-25.703130154045201,-6.56205631353779
-6.1706894204199996,-24.718023723469798,-3.57128648182727
-15.3194615182195,-24.849711308064201,-6.71014990619587
-7.0269408706341103,-39.4063338699562,-28.6479710478558
-12.4883474685388,-37.825592507308301,-33.7422425978118
-6.9951888623265397,-39.254098567583199,-45.5321919444217
1.39283498487482,-45.378577753191202,-58.2850848170436
1.25324138369922,-45.051125508057197,-54.8282504679083
-1.01544760276158,-45.147352660474503,-54.8237713292639
-7.7532752690321898,-27.197489509547001,-25.3182644827112
8.0828823566883194,-36.534714394709198,-40.053912351716
-4.1543703932138998,-28.182195851775599,-24.8889696046252
5.6523187990729902,-38.064612612642101,-45.600011571402
-22.548605726626,-9.6142308353938297,-8.79754733641008
-0.0387908606751717,-38.957519269441001,-49.9791807893516
5.9325893621188399,-39.842439718563099,-39.3131452805884
4.4242811954315302,-35.948695720784499,-46.0044665180144
-9.3360029251960395,-41.0931916492626,-39.1460658317548
9.4834668472714494,-38.010201516101397,-29.4109348970044
-9.2406166695503291,-39.554957463739299,-28.5710313579887
2.7891216389334201,-35.903938318285803,-23.685054396411
8.4414063139061106,-22.407985855532601,-21.8404519251867
-3.92464950739532,-20.0469135524161,-22.1751460290258
8.3695354785166103,-38.158716219322798,-33.8556873630327
8.1888691147939703,-22.8445489994795,-32.0456051270474
-6.8602697051864503,-37.638350799190199,-33.7433477200054
6.31835667078456,-38.9632791710318,-29.0385010248211
-3.04438437674502,-32.1946343020157,-24.2109434654702
-3.8807475726471501,-21.982937914392,-21.6668676347047
6.0411010607207096,-36.902664872952798,-62.9794242857857
4.0094324186357699,-16.157944051950501,-23.0840270488033
-10.088041446271401,-22.790189562108601,-26.5432003932798
-7.8860289402477699,-24.475749957486201,-31.4765586287836
-9.9910104482210702,-35.706924137179399,-23.8347796253893
11.830973128122899,-36.909249122271198,-29.4763644875094
-2.1453597319225901,-36.101728274116802,-29.3532511235266
34.611059236593803,-27.638635974370398,-7.44404797842786
-3.9467216878243399,-34.622607136593402,-19.1924636160209
-6.6790874182739097,-25.655193557136901,-35.8356270811395
2.5961205549453599,-32.133885310649603,-19.6494967548329
16.5277685824394,-33.276422473078902,-34.6325667243129
-4.7261911691677501,-39.201840013685697,-28.7184216304765
-4.3174365032868103,-36.284664870205802,-23.5240533260169
-30.032235497612501,-13.1529256281635,-20.287078693248
2.6643147388019401,-35.929370130255499,-29.4461194167738
-2.1438187890337002,-35.521345306241699,-34.22393688464
9.4666504819008406,-40.632561139360803,-39.2483982604611
7.0340430751349698,-38.703315973056199,-39.580200910916
-1.71635262713921,-34.575609724362998,-19.1877634874238
4.8570359353453796,-33.179024333704398,-19.6623241872342
4.9900722145314997,-34.990074591449101,-23.9617129070802
-1.9857762264337899,-36.081818375290297,-23.5622658480074
1.39501500702868,-19.803231418112698,-21.9550834471311
5.9072321760788604,-27.881752914963901,-25.0183113469341
0.440693527344234,-34.474773720939602,-19.219993560105
10.6704407613817,-32.143965452489503,-24.7037553233137
2.55364545287261,-35.292965293445398,-34.2769535900327
-7.46215178948498,-22.0243168635701,-21.9841473499455
9.4603790191745194,-36.020278918824502,-34.2467169623377
-8.0277008595309596,-38.998529090846802,-39.5816038646158
2.4292189741328798,-25.8451468235052,-25.2258669990818
2.6234261137660702,-32.018682920698801,-24.2529491651013
2.42678851390039,-21.677078253368901,-21.4873722726021
-9.0943720608089293,-35.640849931016902,-34.2012267603606
0.37438280580793498,-26.872515852683598,-20.3971574943778
-8.1475718511473207,-40.704172043343803,-33.0587442912459
11.739416233546899,-32.650262349436801,-34.8378626594082
0.402093022459795,-34.985162372960602,-23.7814314004284
8.1264762516887501,-23.891291427407001,-36.3897989953006
4.8781153936141504,-19.647451089371899,-22.185032218676
-0.65069665861076098,-32.255422359046797,-19.5667527988661
0.30431389322487201,-37.958209583461802,-29.038972714597
-7.3373175135945097,-33.607562391683601,-19.6400414555726
-1.7155854838181499,-25.933386691178999,-20.6424980898058
54.1415945633726,-15.395637257336601,-27.9856784823541
-56.899696284983101,-13.6967497467479,-29.6720132195516
16.321695774913199,3.1061590892230702,13.1846041494662
-24.683293541158299,-1.3429549273730199,5.79214633068965
8.9445878055889008,20.1372823526231,-22.039938644346
8.3440360473018504,-42.840204075239299,25.0464073953
45.527756284276997,-22.055824765344902,65.6750427356664
40.553258284911401,-71.307965027390097,2.41654862144105
-27.569679317283999,-0.016998166191015698,-36.9812101087315
-50.616863080961899,3.8459479138533799,-22.4779578586276
-1.2003366429575599,29.629191782563598,44.7431271502549
2.9690464135533499,30.370441807188499,54.8253850514862
-13.531926886655199,30.209176826819199,51.6423637377137
64.654190196769207,-2.0107472345369,0.346761088886204
56.782691698585403,-3.5920842189288398,-6.99422346716744
61.423605221543902,-7.0562742863908197,-12.7294668137244
58.3204918783767,-13.8832411608476,-24.7783802341236
58.193850743878201,-15.3970027414437,-28.0743888044413
-50.820323357707103,-7.8448392810959104,-12.7496418479384
-58.574520379497798,-9.2837018247848793,-15.2579576275947
-54.8426617059907,-11.820756012525999,-24.9530594862892
-47.480817586392497,-15.292698801732,-38.4881896761076
-53.912231011861103,-13.1450679052572,-28.5908758458413
-44.216976576155197,-12.695018431257299,-30.3816117611924
-41.153521048520403,-14.3401476578742,-36.5000788196527
-36.212678740960101,-15.357902448879999,-39.4059573070467
-31.876395442663199,-12.212795744742801,-32.2366571863368
-14.1082684120551,-14.0365115056654,-30.0920567763136
-28.254751942037501,-11.3326787064392,-31.2482084426883
-36.983296446897903,19.4250714488638,37.1999050229208
36.329314620892902,4.4422598372649604,12.7279024412397
26.551842131688101,-1.7611609308537799,6.30659247408403
17.339626461414301,3.1088491085474499,13.1383707804581
-38.687915208678,3.98427418703898,11.9275682559598
-34.271184644991997,2.2029795710763702,10.9420485974888
-26.763937079450798,-1.33877323469628,5.61427118531322
17.1676069904446,29.580814831748999,55.4165092760287
63.653555058047701,6.0444979811099699,16.3002903488076
52.522308563541998,-0.61988970414335498,-0.474151104802573
47.717633173072102,-7.4254773878980096,-12.2246310623453
61.370018382337598,-1.4793410746123099,1.2029931006501
43.4939812837886,0.44137834922275399,3.30994079638514
44.685547170202703,-15.1059508984643,-27.6297606564249
42.099985157237903,-15.9570175862164,-31.4407226715616
36.788823991703801,-17.039100380717201,-36.5865642325555
33.4727029640475,-14.776841931798,-31.3014058986962
20.4045077732046,-15.3372713507698,-29.4081871766064
28.152221964552499,-15.133513180154999,-30.9930047186513
-12.6268960928683,29.272918704447999,49.0720304385613
53.066757597102601,24.964512307053901,-3.66343947971806
-58.218438002298697,-54.186452874315798,13.4711299012702
-44.276008373932299,-59.5886183044584,-0.403640274805452
-13.3965794915923,-37.450786387660102,-10.524825984341
-29.1653955980082,-34.843869686101499,-13.6023149324992
29.824749572750299,-41.817034783800501,-13.9639555509437
-59.826021936263203,-35.959410408170903,3.51230643931724
-25.684445644947999,-5.3665635789673098,70.8767993841768
43.261364510626997,-38.168916172776598,55.0195861552693
26.7145564304194,52.252859858355897,25.0406366902882
-26.456350494730099,0.00104557688458096,-37.0129457966526
6.35168437621941,-87.021826465000998,-26.9705103009483
-5.1507312740376001,-72.807479101867003,-21.1700138557896
10.731769718922701,-69.745422855083703,-44.9267712323181
-11.956894167607899,11.626809535969601,6.51262626192682
60.838961450821202,-35.098940968115599,14.5470415766887
-60.274581878330103,-43.304386367931201,-12.074861487031
63.774640100565698,-15.8545089625241,-31.0034167293067
-16.920260375676399,2.99909137779597,14.144267920218
30.4092098011354,19.975861453175298,36.9109890049034
18.3669928964962,29.923712898879099,55.1780689358346
-18.415158862795298,-12.9256181138456,22.7183446368352
-25.582855587500401,-15.650249372591899,3.18206321840315
13.745386758924701,-5.4618300451413004,3.2175807886038
-26.399365570242601,-27.156174724614999,5.57783782024678
-23.815584762675702,-26.1541119155162,-5.06966046098919
54.6623355256488,-13.881477822873499,-24.6644290687283
25.374300797206001,-17.444166388672301,1.93881509847197
-20.7436220685141,-11.2184509966006,-14.3584390290201
-67.447393830577397,-40.127391004509498,12.9269622496942
-18.1459214575153,-0.75515204505802103,39.0244107621577
-6.7143282538593203,-9.1241475277032205,27.2130509559066
20.791108343409299,10.7110585529236,-1.83314745112571
-44.8950342404856,-63.20177743563,32.9728612664134
-37.274735882054102,-13.6966460617961,17.1012675816821
-30.667893225740801,-60.563906233262799,-9.65089110073997
-0.99061596702091703,-58.171593561202101,-32.5276805417444
59.613831739204102,6.1604641579664001,-8.60243401198337
30.066624095413999,55.233692082043298,-2.96608950467607
-26.239122928119802,-28.793313707403001,-17.7076026359304
-35.572176023361799,-27.460038650856401,-13.3072984133446
-34.2610595088574,-25.660757002980102,-9.62918841136554
-33.125622772678497,-25.6621257459127,-9.66486209009086
-32.086833527844497,-26.2776312731486,-11.0338327093748
-32.175458644931801,-26.837517354433,-12.3023258488213
-37.376966674313302,-25.982644308369501,-9.99667848485636
-20.008841290473999,-33.547102802023304,-7.75218261406793
-32.1155567832974,-33.245480638054403,-9.14777466039745
-33.080751782868397,-30.9539226655276,-6.21307438761228
-30.8448744432525,-31.851603568687199,-5.98627259670473
-29.9351363568056,-32.721599165355997,-8.14197485992266
-28.892878838242702,-32.688593733869801,-8.16112667888701
-12.535788858818499,-24.259885714601001,14.5181289257344
-11.543426670775901,-27.291203974654799,6.88654868111001
-24.439472157884701,-27.769718702189898,3.44285415925853
-24.815169537681001,-29.994692841469099,-4.11068394024637
-13.839996248269699,-27.005914645342202,7.78994413653112
-9.9945232506579202,-31.492812307727501,-4.85440160651482
-25.981183660179202,-20.337291289154201,-23.3634954244131
-33.397325835903303,-18.263076621703899,-17.6722817153843
-29.0549752786428,-16.8921018967925,-13.314913302628
