mni_nlin_x,mni_nlin_y,mni_nlin_z
-47.2004842548439,-79.446910301832702,21.9537590972736
-14.416934631172801,-51.5911530374701,-3.27468993537864
-47.8289502587835,-29.622440199590301,47.2408515761525
-66.021632336812203,-28.742102793404801,25.1079725733123
-59.069315373650902,-31.4061169766542,40.7196573959806
-32.507375824508699,-2.0062892788566802,-39.1516413664148
-60.522643033761497,-5.6307257220433202,-18.4483470549195
-4.2719306176416696,19.843787506808798,23.4454740396798
-50.428427661544099,12.3122275423418,-15.3048643968291
-4.1316849509139297,59.000102863541798,-12.6835218523823
-35.534345922881698,59.798461433164,-8.45757720958148
-7.9838618762477598,-83.666785319191106,-15.0671991991655
-19.786910969319901,-83.067630041490503,-11.3695181778167
-5.3523607055425098,-83.052046061213005,1.09501368014711
-6.5008368676419899,-83.5327346359053,11.9872674206444
-2.12398220549631,-70.964567388729094,50.237496225892
-32.881458825163598,-73.648066139918697,50.0275615875794
-8.9022107889365802,-72.053172409704601,2.4929591114645
-17.219867336275499,-73.492397016799302,0.74506983600904
-48.322918324459401,-79.847557293839799,-5.69727467824789
-7.4665390030616097,-63.274409394472599,59.4002850695181
-37.663214873992999,-65.548560735477494,41.0600035516939
-24.784541161112401,-64.850413062323298,32.7724034727752
-19.818961514842002,-61.229435776192801,10.6498079704695
-4.6253858153856697,-60.214148671432902,20.7178391235831
-44.275601549101303,-67.138429656342495,-13.1184321808138
-35.5495550807249,-64.557727500781795,-9.09255985162159
-9.0918074605501698,-51.954211112898697,46.0159912462405
-12.553161783314099,-51.6125945866346,-3.73887285518209
-10.2686751137624,-49.933299763800299,35.5367070099394
-55.006340730641398,-53.950136515412503,20.2010196317222
-53.111968263615303,-54.5247112147295,35.2261611027944
-21.263366231022999,-53.6054926869257,-9.35196358038079
-19.454967709458401,-53.540380967915503,-10.9149742893453
-55.883002636698897,-18.6189076747455,-20.9059675445881
-65.194258281484693,-20.115811717688999,4.26978274574732
-33.335507461836201,-11.688607639867,65.419267214689
-59.8309278533116,-16.1118891161465,44.6791098166611
-49.282260944263498,-16.432218299820001,60.6796581420855
-61.636069050857301,-35.625619417723399,-10.4065566058044
-9.3599551419136802,-25.214201832709801,44.8343747606201
-13.530662847878499,-37.1885350522914,70.8309565458107
-2.80258803931578,-34.531165568969797,47.4854508069866
-66.728943682199002,-46.601252701159297,2.97718874994085
-59.973920475582602,-43.207124315042599,16.3478592663321
-32.086626998611102,-41.268474272168199,-17.7671913071019
-41.645042365430498,-43.411352164250701,-18.3015979382532
