mni_nlin_x,mni_nlin_y,mni_nlin_z
7.5874733745650902,-40.020611896551799,-36.5221554744222
1.8699281109886501,-42.635837301462601,-35.6443091073302
-2.1790390364590499,-41.428301082707797,-36.7487259333631
8.1844886745116394,-41.962791846099599,-36.7135596928387
10.383897488495,-38.855039605176799,-36.4208672744419
4.9764395358411404,-29.328207560546399,-36.5126799876855
10.2220502479144,-39.9312560289248,-36.5501980273473
7.67914595853959,-39.058836533300003,-36.4235367634135
6.0159725348869202,-40.4128030788521,-36.4831237349816
10.9049275413154,-37.667170345666499,-31.6720389320414
8.1323446871157703,-36.541220931449701,-31.7254927632044
8.6191374995305594,-35.142385623335898,-31.2645372137538
4.7720027857765004,-40.593510307406198,-31.6355728775676
5.5431921811687097,-40.252934771021003,-31.6996767762668
7.3462847021140796,-25.327284497841099,-31.3627220537424
-0.52725890607026304,-41.452934330105201,-31.9095761543015
2.1194930223044701,-36.656446111680502,-31.7209188962529
7.9499756614340198,-40.950729317171202,-31.9619687428629
5.6034262482853796,-41.399943531433102,-31.6757356864954
-30.748732701035099,-18.617356400550602,-18.3850209237045
-30.4780075061716,-18.663639991790902,-17.2934536957552
-34.2363599629699,-18.5116141136781,-14.2811097053878
2.93452850087548,-39.295722948580099,-24.9059462405539
3.9241310615972198,-40.266194303286198,-24.9560103529441
8.2514318663189901,-40.078785325946797,-25.7044520484734
0.98764498375079601,-35.727158715317003,-25.183645422387
4.9620353494763698,-23.007272403426999,-25.9903333425776
8.2293501981898505,-42.370176270043999,-25.8504835217288
4.9108431785238604,-41.424295811139999,-25.034573704063
7.4418779773002202,-42.385984415789203,-25.639786952963
8.3911506657349708,-30.215977330388,-25.5193688649255
6.6197721545966299,-28.2060164508787,-25.56527232418
2.5828593405179201,-26.9654345337389,-25.6506181381019
6.4087824481891698,-38.590167566603803,-25.5359962874955
5.7827230882393899,-41.271396472592997,-25.2199876732461
-9.8493902155309296,4.1405164020810501,-6.62052972825718
-7.3971083331732599,4.7943251049524198,15.0133950301862
-8.9968321610735007,-3.3046224081402702,-8.23798903097867
-9.8535030887635209,-3.2405525795843801,-3.41494312327018
