structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,mni_nlin_x,mni_nlin_y,mni_nlin_z
9074,7,160091634,CX,"SNC","substantia nigra, pars compacta, left",146480718,97,124,94,-6.0,-3.0,-15.0,-6.7326762526020296,-3.4126243682629198,-14.5477064240637
9075,7,160091586,CX,"SNR","substantia nigra, pars reticulata, left",157673938,99,122,94,-8.0,-3.0,-13.0,-9.0754102006703903,-3.3722960552071899,-13.0317311477813
4597,7,160091538,CX,"PalHy","pallidohypothalamic nucleus, left",158439713,97,118,94,-6.0,-3.0,-9.0,-6.7531681572784903,-3.1313521661495498,-9.14981990671413
4679,7,160091616,CX,"PHA","posterior hypothalamic area, left",158453293,95,116,94,-4.0,-3.0,-7.0,-4.4855575937657699,-2.8627227590212501,-7.3193540184315
4675,7,160091600,CX,"LM","lateral mammillary nucleus, left",158439714,94,124,94,-3.0,-3.0,-15.0,-3.1177587040860901,-3.3497331450128902,-14.2634834209852
4308,7,160091488,CX,"nbM","basal nucleus of meynert, left",149051712,114,116,94,-23.0,-3.0,-7.0,-24.005221442294399,-5.3043486221791802,-7.03080192298776
10145,5,159439107,CX,"OlfT","olfactory tubercle, left",158041236,104,127,72,-13.0,19.0,-18.0,-14.743546817543301,14.976551861642999,-17.8374410761426
9004,9,160091881,CX,"CGMB","central gray substance of midbrain, left",156982326,97,102,117,-6.0,-26.0,7.0,-6.4701869894938699,-27.0793142469226,8.23908122752028
4255,9,160091863,CX,"CA2","CA2 field, left",148020447,129,121,117,-38.0,-26.0,-12.0,-37.915239650299199,-28.520355382041899,-9.47786963036434
4254,9,160091847,CX,"CA1","CA1 field, left",148020448,126,126,117,-35.0,-26.0,-17.0,-35.3742040616333,-27.741674709564698,-14.6748375133253
4281,10,160091867,CX,"TCd","tail of caudate nucleus, left",157070569,115,109,133,-24.0,-42.0,0.0,-22.3537854867829,-44.666331805132501,1.30750170978532
4258,10,160091851,CX,"DG","dentate gyrus, left",157086720,106,106,133,-15.0,-42.0,3.0,-14.749522269239201,-43.138278633989202,4.06674572134001
4256,10,160092009,CX,"CA3","CA3 field, left",157086569,109,107,133,-18.0,-42.0,2.0,-17.3697141608219,-43.545632480315398,3.17888470020471
4351,7,159439055,CX,"BMA","basomedial nucleus, left",147057075,111,124,94,-20.0,-3.0,-15.0,-22.035763752844002,-4.4027781029783499,-15.0867055031152
4322,7,159439023,CX,"Cl","claustrum, left",156634165,127,122,94,-36.0,-3.0,-13.0,-36.882817470740903,-6.6635251687845196,-11.5817552878615
4296,7,159226093,CX,"GPi","globus pallidus, internal segment, left",158449669,111,108,94,-20.0,-3.0,1.0,-20.352242280118499,-5.4525181740696098,0.711647764250841
4295,7,159226077,CX,"GPe","globus pallidus, external segment, left",158449668,115,103,94,-24.0,-3.0,6.0,-24.367893903510598,-6.1691205467380001,6.09057789214785
4288,7,159226061,CX,"Pu","putamen, left",158449667,121,99,94,-30.0,-3.0,10.0,-29.877080585302899,-6.8659933911806803,10.8238961733302
4282,7,159226045,CX,"BCd","body of caudate nucleus, left",158449670,107,89,94,-16.0,-3.0,20.0,-16.309786325977999,-4.2262949973415402,20.2178605127932
4270,8,159226173,CX,"LIG","long insular gyri, left",156685754,127,110,107,-36.0,-16.0,-1.0,-36.526443133684097,-19.943486104898099,1.25608787495205
4244,8,159226157,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",156685749,110,138,107,-19.0,-16.0,-29.0,-21.903067527040001,-17.825113468702401,-27.7683308061409
4159,8,159226141,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",156685750,128,148,107,-37.0,-16.0,-39.0,-39.219400269142,-18.8263299447169,-35.35747580666
4149,8,159226109,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",156685752,136,140,107,-45.0,-16.0,-31.0,-46.485799218725802,-18.615387706233602,-27.7305712567013
4244,6,159226219,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",156265462,103,138,85,-12.0,6.0,-29.0,-18.260265071591402,1.8972284858744499,-28.5189393621525
4245,6,159226203,CX,"PHG-cos","parahippocampal gyrus, left, bank of the cos",156265460,107,145,84,-16.0,7.0,-36.0,-23.465006704986799,2.1353252298087799,-36.4453576948869
4244,6,159226187,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",156265461,103,140,85,-12.0,6.0,-31.0,-18.997480044855902,1.77902942987063,-30.5191771004422
4160,6,159226171,CX,"FuG-cos","fusiform gyrus, left, bank of cos",156265459,107,147,84,-16.0,7.0,-38.0,-23.103884101144601,2.1516060576798801,-38.0983379600492
4159,6,159226155,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",156265458,107,151,84,-16.0,7.0,-42.0,-22.561828848119401,2.16343525172099,-41.3436913821134
4296,6,159226139,CX,"GPi","globus pallidus, internal segment, left",158405367,107,111,86,-16.0,5.0,-2.0,-16.656243003131401,3.14516423794994,-2.81034687089304
4288,6,159226107,CX,"Pu","putamen, left",158405291,116,104,86,-25.0,5.0,5.0,-24.819159751964602,1.06680663813981,4.3761623873102
4282,6,159226091,CX,"BCd","body of caudate nucleus, left",158405365,104,92,86,-13.0,5.0,17.0,-13.7902424440049,3.87727721104338,16.7823537568784
4291,5,159226059,CX,"Acb","nucleus accumbens, left",156756810,104,118,72,-13.0,19.0,-9.0,-13.2096083960786,16.789411274418899,-10.3314542059623
4288,5,159226043,CX,"Pu","putamen, left",156756808,112,109,72,-21.0,19.0,0.0,-20.773776607749301,16.371802169287999,-1.47546764324787
4280,5,159225898,CX,"HCd","head of caudate nucleus, left",156756809,103,104,72,-12.0,19.0,5.0,-12.0092557056911,17.6977430854134,2.4237297203358
4187,15,159225882,CX,"Cun-str","cuneus, left, striate",157920171,116,108,186,-25.0,-95.0,1.0,-21.914219452195201,-98.780241402435706,0.420375045879946
4215,15,159225866,CX,"SOG-i","superior occipital gyrus, left, inferior bank of gyrus",157920166,130,113,186,-39.0,-95.0,-4.0,-37.3766835940256,-97.374518729925796,-1.90188726017847
4208,15,159225850,CX,"IOG-i","inferior occipital gyrus, left, inferior bank of gyrus",157920167,112,120,186,-21.0,-95.0,-11.0,-18.035036878509299,-93.2602891637992,-19.3967985770702
4194,15,159225834,CX,"LiG-str","lingual gyrus, left, striate",157920169,108,110,186,-17.0,-95.0,-1.0,-12.382012881074299,-98.986243692355401,-5.30731708826265
4193,15,159225818,CX,"LiG-pest","lingual gyrus, left, peristriate",157920168,111,116,186,-20.0,-95.0,-7.0,-16.312213211329901,-95.2971737784044,-14.4020314104682
4187,15,159225802,CX,"Cun-str","cuneus, left, striate",157920170,114,107,186,-23.0,-95.0,2.0,-19.482181756415201,-98.577673355764205,0.992232793064152
4214,15,159225786,CX,"SOG-s","superior occipital gyrus, left, superior bank of gyrus",157920186,120,94,186,-29.0,-95.0,15.0,-25.1715790224142,-95.904162704434199,16.4842814526819
4121,14,159226119,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",157916040,98,79,177,-7.0,-86.0,30.0,-3.47484251073673,-83.407957324208695,30.689728565097
4120,14,159226103,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",157916041,96,70,177,-5.0,-86.0,39.0,-2.1754886675175,-84.124237920823205,39.2695862980594
4214,14,159226167,CX,"SOG-s","superior occipital gyrus, left, superior bank of gyrus",157914948,127,87,177,-36.0,-86.0,22.0,-30.630367492432399,-86.143388184896097,23.2582868558105
4114,14,159226151,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",157914947,125,87,177,-34.0,-86.0,22.0,-28.637106379565001,-85.9678485464934,23.0575932048894
4113,14,159226135,CX,"AnG-s","angular gyrus, left, superior bank of gyrus",157914946,126,84,177,-35.0,-86.0,25.0,-29.710489199700302,-86.793405553640298,26.0666380373875
4194,14,159225722,CX,"LiG-str","lingual gyrus, left, striate",157916923,108,109,177,-17.0,-86.0,0.0,-11.9402178574283,-85.310943231290494,-5.23665979680449
4193,14,159226215,CX,"LiG-pest","lingual gyrus, left, peristriate",157916924,111,113,177,-20.0,-86.0,-4.0,-15.726170409527899,-84.260817166876294,-10.0623662191636
4187,14,159226199,CX,"Cun-str","cuneus, left, striate",157916922,103,108,177,-12.0,-86.0,1.0,-6.9567573817237198,-85.357523780308796,-5.20486695843223
4186,14,159226183,CX,"Cun-pest","cuneus, left, peristriate",157916921,100,95,177,-9.0,-86.0,14.0,-3.781630965478,-86.426359108102503,13.5584113112868
4215,14,159225770,CX,"SOG-i","superior occipital gyrus, left, inferior bank of gyrus",157916114,136,104,177,-45.0,-86.0,5.0,-40.153474713742298,-86.203606763566,8.23347682760928
4208,14,159225754,CX,"IOG-i","inferior occipital gyrus, left, inferior bank of gyrus",157916112,126,129,177,-35.0,-86.0,-20.0,-35.559619257628,-85.347655187136198,-17.3989778198993
4207,14,159225738,CX,"IOG-s","inferior occipital gyrus, left, superior bank of gyrus",157916113,138,113,177,-47.0,-86.0,-4.0,-43.423190883693302,-86.6806027752082,0.316292132656078
4237,10,159226087,CX,"CgGr-s","cingulate gyrus, retrosplenial part, left, superior bank of gyrus",156954271,95,106,133,-4.0,-42.0,3.0,-4.0706632570575199,-42.790033280436496,4.29860982082038
4245,10,159226071,CX,"PHG-cos","parahippocampal gyrus, left, bank of the cos",156954177,111,121,133,-20.0,-42.0,-12.0,-19.535683880559102,-42.623062744402802,-10.7171780742178
4244,10,159226055,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",156954269,110,121,133,-19.0,-42.0,-12.0,-18.7234653808346,-42.501472588389397,-10.9431622350279
4237,10,159226039,CX,"CgGr-s","cingulate gyrus, retrosplenial part, left, superior bank of gyrus",156954270,94,106,133,-3.0,-42.0,3.0,-2.9107541153415499,-42.810003460965198,4.40010276353142
4160,10,159226213,CX,"FuG-cos","fusiform gyrus, left, bank of cos",156954176,118,124,133,-27.0,-42.0,-15.0,-24.971863019786898,-43.103829297711499,-13.7714780522327
4245,9,159226117,CX,"PHG-cos","parahippocampal gyrus, left, bank of the cos",156949512,118,132,117,-27.0,-26.0,-23.0,-27.9252742407105,-27.115784376383701,-21.9201278719802
9222,9,159226181,CX,"cc","corpus callosum",156950588,97,84,117,-6.0,-26.0,25.0,-5.4853090961419202,-27.1191419824954,26.0900262442539
4231,9,159226165,CX,"CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",156950589,96,81,117,-5.0,-26.0,28.0,-4.7159921316874804,-26.964934977548701,28.7591233524242
4230,9,159226149,CX,"CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",156950591,94,68,117,-3.0,-26.0,41.0,-2.53508902212466,-26.8372401861802,40.8727797398306
4074,9,159226133,CX,"PCLa-i","paracentral lobule, anterior part, left, inferior bank of gyrus",156950590,96,48,117,-5.0,-26.0,61.0,-5.7254936657958,-25.704715627883399,61.6149460917251
9222,7,159226101,CX,"cc","corpus callosum",157914702,103,80,94,-12.0,-3.0,29.0,-11.953528161485,-4.19445229547906,29.156636413718
4224,7,159226085,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",156499543,94,77,94,-3.0,-3.0,32.0,-2.5907187800394502,-4.1413487532937303,32.8597804139878
4223,7,159226069,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",156499541,99,62,94,-8.0,-3.0,47.0,-7.3928582383816499,-4.8646306402229804,43.4690328757399
4023,7,159226053,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",156499542,93,52,94,-2.0,-3.0,57.0,-2.5077790428251401,-2.98005728556417,55.3017337769282
4245,7,159226037,CX,"PHG-cos","parahippocampal gyrus, left, bank of the cos",156501573,111,146,94,-20.0,-3.0,-37.0,-26.818537794812201,-6.2782147877459904,-37.5550953798632
4244,7,159226211,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",156501572,101,144,94,-10.0,-3.0,-35.0,-16.511169491935402,-4.9947087761262896,-33.3727034891014
4160,7,159226195,CX,"FuG-cos","fusiform gyrus, left, bank of cos",156501574,116,146,94,-25.0,-3.0,-37.0,-31.590597857311302,-6.9932487970100903,-37.1641224648008
4159,7,159226179,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",156501575,120,152,94,-29.0,-3.0,-43.0,-33.596679231892097,-8.1957969003751892,-42.6403045191695
4158,7,159226163,CX,"FuG-its","fusiform gyrus, left, bank of the its",156501576,125,149,94,-34.0,-3.0,-40.0,-37.812479663401,-8.9766966083380098,-39.0197840641641
4149,7,159226147,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",156501577,129,145,94,-38.0,-3.0,-36.0,-41.974094125727497,-8.3327752265640402,-35.2338173087249
4710,64,158402984,CB,"Ve-VIIIB","VIIIB",156416197,93,147,168,-2.0,-77.0,-38.0,-5.1984975423412898,-74.791759314032106,-38.7389829369889
4710,64,158402888,CB,"Ve-VIIIB","VIIIB",156416196,93,150,173,-2.0,-82.0,-41.0,-6.13264526438806,-79.874163390398195,-40.6468108475268
4713,64,158402986,CB,"Ve-X","X",156421427,93,138,144,-2.0,-53.0,-29.0,-2.2617295670870399,-51.985688217766601,-31.6019752058197
4711,64,158402970,CB,"Ve-IX","IX",156421528,93,149,153,-2.0,-62.0,-40.0,-2.7589808267235201,-59.636452123771498,-41.428863981682
4702,64,158402938,CB,"Ve-IV","IV",156421167,93,114,142,-2.0,-51.0,-5.0,-1.6701316998148901,-52.055233342076697,-4.28735025338733
4720,63,158402948,CB,"PV-V","V, left, paravermis",156426541,103,119,155,-12.0,-64.0,-10.0,-11.4015462516958,-60.328568126651902,-12.9185386484021
4720,63,158402900,CB,"PV-V","V, left, paravermis",156426540,103,119,157,-12.0,-66.0,-10.0,-11.358889987853599,-61.856893556150901,-13.2864663334159
4718,63,159226131,CB,"PV-III","III, left, paravermis",156426442,103,128,128,-12.0,-37.0,-19.0,-10.9923453022988,-36.400278692531501,-19.7159516515056
4722,63,158403012,CB,"PV-VI","VI, left, paravermis",156428327,103,121,168,-12.0,-77.0,-12.0,-11.7763855214563,-72.6567958356475,-19.5708412279076
4724,63,158402996,CB,"PV-Crus II","Crus II, left, paravermis",156428465,103,139,188,-12.0,-97.0,-30.0,-13.319352121919,-92.650022021289701,-32.7806830810072
