structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,mni_nlin_x,mni_nlin_y,mni_nlin_z
9075,17,3010,CX,"SNR","substantia nigra, pars reticulata, left",87530,111,99,99,-19.3,-23.8,-4.3,-20.5821593553604,-20.826362510230801,-5.91879198566545
4143,14,787,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",38869,145,112,83,-54.9,-11.5,-22.0,-57.840314121560297,-12.094480876973099,-25.8435879900666
4329,14,2786,CX,"ATZ","amygdalohippocampal transition zone, left",73464,114,101,83,-22.1,-7.6,-9.6,-23.120652133907601,-4.6480312543524596,-12.5212273912619
4342,14,2794,CX,"BLA","basolateral nucleus, left",81221,116,107,83,-24.2,-9.4,-16.1,-25.279624966593101,-6.4660069004232801,-19.463781764987
4351,14,2810,CX,"BMA","basomedial nucleus, left",81220,117,102,83,-25.3,-8.0,-10.8,-26.282107282540998,-4.7419068314322299,-13.8326835296474
4379,14,2873,CX,"LA","lateral nucleus, left",73461,122,109,83,-30.6,-10.1,-18.4,-31.592730925144799,-7.2895221299269002,-21.1887077719919
4379,14,2802,CX,"LA","lateral nucleus, left",82143,121,109,83,-29.5,-10.1,-18.3,-30.467812972510401,-7.2086519071251196,-21.2833961492404
4307,15,2842,CX,"SI","substantia innominata, left",41716,116,97,87,-24.3,-10.8,-4.6,-25.348845185002698,-7.9614448441494998,-6.76410221370031
4360,15,2826,CX,"CeA","central nucleus, left",40336,118,100,87,-26.4,-11.7,-7.9,-27.5224827955048,-8.6404000537504899,-10.48566217786
4273,10,961,CX,"SIG","short insular gyri, left",28153,127,84,57,-35.0,24.0,3.2,-35.0308683534154,25.122154392963399,1.4383947076685
4092,24,428,CX,"PoG-cs","postcentral gyrus, right, bank of the central sulcus",35008,78,40,124,15.3,-32.5,64.3,16.9407625411915,-33.481497341321202,67.0730543598794
4201,22,969,CX,"OTG-i","occipito-temporal gyrus, left, inferior bank of gyrus",37564,137,116,122,-47.5,-53.3,-18.5,-48.966921288039003,-53.883475846774701,-18.5632763176447
4158,18,973,CX,"FuG-its","fusiform gyrus, left, bank of the its",39559,133,117,105,-42.9,-35.7,-22.8,-46.850576512721297,-35.769172574698999,-22.3720075430781
4159,18,981,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",39560,126,121,105,-35.5,-36.6,-27.0,-38.330930234057597,-36.872100796433699,-27.66845356241
4160,18,989,CX,"FuG-cos","fusiform gyrus, left, bank of cos",39561,123,111,103,-32.2,-31.6,-16.6,-33.617583275377697,-30.770125472594401,-19.0054695719027
4164,18,965,CX,"FuG-cos","fusiform gyrus, right, bank of cos",39527,62,112,107,32.1,-34.6,-15.6,33.309659007882701,-33.877795966792398,-17.4930125796179
4163,18,1052,CX,"FuG-l","fusiform gyrus, right, lateral bank of gyrus",39526,58,121,109,36.2,-39.1,-24.8,38.665935564084201,-39.388458558239499,-25.9850467324979
4166,18,1044,CX,"HG","Heschl's gyrus, left",39516,132,86,100,-41.4,-21.7,9.3,-42.600005963801699,-17.6543714907998,7.4179547438482
4288,18,1028,CX,"Pu","putamen, left",39517,122,87,100,-30.9,-21.7,8.5,-31.832104656640301,-18.055893487290302,6.68193461971981
4167,18,1020,CX,"HG","Heschl's gyrus, right",39483,52,86,104,42.9,-23.9,11.8,43.876657883399297,-20.4100662865503,9.76213982191637
4271,18,1012,CX,"LIG","long insular gyri, right",39487,64,89,104,30.2,-25.0,8.3,32.194723184334201,-21.933402640828898,6.37215468695853
4136,18,1051,CX,"STG-i","superior temporal gyrus, left, inferior bank of gyrus",39467,152,94,104,-62.7,-28.6,1.2,-63.167387084799401,-25.232152468049399,1.46978716075676
4142,18,964,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",39466,147,102,105,-57.5,-31.8,-7.1,-58.718825381331797,-28.240895602040599,-7.31840022902981
4143,18,980,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",39465,149,115,105,-59.7,-35.5,-21.0,-61.678668124384401,-34.6661231219123,-22.4130468295019
4150,18,996,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",39472,141,122,105,-51.3,-37.3,-28.3,-54.084347397844098,-37.472274948462797,-28.1030683757723
4151,18,988,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",39464,142,115,105,-52.4,-35.3,-20.9,-56.238447643527699,-34.392230496631797,-21.2048569959155
4138,18,1035,CX,"STG-l","superior temporal gyrus, right, lateral bank of gyrus",39451,27,92,104,69.3,-24.9,5.9,69.209892895447297,-25.034732387105901,5.09471905547809
4139,18,1027,CX,"STG-i","superior temporal gyrus, right, inferior bank of gyrus",39452,35,97,106,60.7,-28.6,0.7,62.1706373617399,-28.4271424102113,1.0816898062716
4145,18,1011,CX,"MTG-s","middle temporal gyrus, right, superior bank of gyrus",39454,43,99,108,52.2,-31.5,-1.2,54.634369534161301,-31.908982041935499,-1.81531437696422
4146,18,1043,CX,"MTG-i","middle temporal gyrus, right, inferior bank of gyrus",39448,42,108,109,53.2,-35.0,-10.6,56.065382124951398,-35.588894112978601,-10.9721106916775
4153,18,979,CX,"ITG-its","inferior temporal gyrus, right, bank of the its",39453,47,118,109,47.8,-38.0,-21.4,50.474066896470603,-38.536391456810698,-22.0289470745961
4154,18,1003,CX,"ITG-l","inferior temporal gyrus, right, lateral bank of gyrus",73248,34,118,109,61.6,-37.7,-21.1,63.5918328899362,-38.220040101885402,-23.6307550951335
4155,18,995,CX,"ITG-mts","inferior temporal gyrus, right, bank of mts",39446,42,111,109,53.2,-35.9,-13.8,55.947058905880198,-36.402774814429002,-14.6883674492662
4162,18,971,CX,"FuG-its","fusiform gyrus, right, bank of the its",39447,51,118,109,43.6,-38.1,-21.4,46.152223336507497,-38.468290049862901,-22.1735800212027
4094,18,1034,CX,"PoG-il","postcentral gyrus, right, inferior lateral aspect of gyrus",39410,28,77,104,68.3,-20.7,21.9,67.250838776189795,-21.059809366940001,20.6653826321
4173,18,1042,CX,"PLT","planum temporale, right",39409,37,84,104,58.8,-22.9,14.2,60.064945334689497,-23.079973786337298,12.2153288082449
4012,18,1010,CX,"PrG-prc","precentral gyrus, left, bank of the precentral sulcus",39374,123,49,90,-31.4,-0.6,47.1,-35.1451365256302,-0.40840793302258399,48.2125336995829
4013,18,1018,CX,"PrG-sl","precentral gyrus, left, superior lateral aspect of gyrus",39375,135,42,92,-44.1,-1.0,54.8,-47.479191883255503,0.75842176742775402,55.1576242410549
4014,18,1026,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",39376,147,53,92,-56.8,-4.4,42.8,-57.682085770403503,-0.65543196212071297,44.0881585747478
4031,18,1002,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",39373,124,40,89,-32.4,3.0,56.5,-36.802564932980502,1.6834468858463001,57.7886987210838
4023,18,970,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",39363,95,37,86,-1.6,7.7,59.8,-2.9984941398840101,8.9121968852760602,61.378851442203
4024,18,978,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",39362,111,39,86,-18.5,6.7,57.3,-20.522802299281899,5.1258402608001399,58.5735475158698
4030,18,986,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",39361,115,39,86,-22.8,6.6,57.2,-25.118633641591401,4.5624412111944102,58.2212918096846
4026,18,962,CX,"SFG-m","superior frontal gyrus, right, medial bank of gyrus",39345,84,48,100,9.5,-9.8,51.0,8.4490446587046701,-8.2335258397938507,53.8393653364484
4017,18,1017,CX,"PrG-prc","precentral gyrus, right, bank of the precentral sulcus",39319,58,46,97,37.1,-5.4,53.0,38.300334670648198,0.87484794075407601,53.3804116378641
4018,18,1025,CX,"PrG-sl","precentral gyrus, right, superior lateral aspect of gyrus",39329,51,43,97,44.5,-4.4,56.4,46.324264220016303,0.62012134460423296,56.4964568076969
4019,18,1033,CX,"PrG-il","precentral gyrus, right, inferior lateral aspect of gyrus",39330,45,48,97,50.8,-5.7,51.2,53.9969495563832,-3.5401612036952601,50.6049221681638
4020,18,1041,CX,"PrG-cs","precentral gyrus, right, bank of the central sulcus",39331,48,54,99,47.5,-9.5,45.1,50.8818514006283,-8.5365154213581,43.7290016662915
4027,18,985,CX,"SFG-l","superior frontal gyrus, right, lateral bank of gyrus",39316,70,50,96,24.4,-5.8,48.3,24.4851911499286,-4.3435075209506202,49.575622166431
4033,18,993,CX,"MFG-s","middle frontal gyrus, right, superior bank of gyrus",39317,67,49,97,27.6,-6.5,49.7,27.639221546820998,-4.0204544867735299,50.9472157874676
4034,18,1009,CX,"MFG-i","middle frontal gyrus, right, inferior bank of gyrus",39318,60,43,97,35.0,-4.6,56.2,36.461932503169002,-0.42297726836803301,56.6413572921059
4092,18,1049,CX,"PoG-cs","postcentral gyrus, right, bank of the central sulcus",39332,47,57,100,48.5,-11.4,42.1,52.290972774971202,-11.5086740710406,40.6148592060622
4015,18,963,CX,"PrG-cs","precentral gyrus, left, bank of the central sulcus",39417,144,62,95,-53.8,-10.0,33.8,-55.546248716879802,-6.6172864461746403,33.8591817084646
4087,18,1050,CX,"PoG-cs","postcentral gyrus, left, bank of the central sulcus",39416,148,61,96,-58.0,-10.8,35.0,-59.997819931868001,-6.8973998138778798,35.3060352434854
4023,8,362,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",28050,94,55,46,0.4,44.6,32.7,-2.0504202899972701,47.039240654480402,33.6971645581918
4033,18,1001,CX,"MFG-s","middle frontal gyrus, right, superior bank of gyrus",39320,66,46,97,28.6,-5.6,52.9,28.763846669374299,-3.1779889017879399,54.0562346220049
4030,18,994,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",39366,117,36,86,-24.9,7.4,60.4,-27.021446662330099,5.1613863828610302,61.9867259327835
4153,18,987,CX,"ITG-its","inferior temporal gyrus, right, bank of the its",39444,49,116,109,45.7,-37.5,-19.3,48.618406956863801,-37.890785013517103,-19.9349441201598
4145,18,1019,CX,"MTG-s","middle temporal gyrus, right, superior bank of gyrus",39450,46,99,108,49.1,-31.6,-1.2,51.750340478589699,-31.7208604393239,-2.13994619351779
4150,18,1004,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",39463,143,122,105,-53.5,-37.3,-28.4,-55.834201967122901,-37.448531893692397,-28.5256833345787
4142,18,972,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",39471,150,101,105,-60.7,-31.6,-6.1,-61.334901446593499,-28.056958272009801,-5.59295775863634
4288,14,977,CX,"Pu","putamen, left",39235,117,85,83,-25.1,-3.2,7.4,-25.718403592474999,-1.35835945432076,5.68729421865648
4020,16,946,CX,"PrG-cs","precentral gyrus, right, bank of the central sulcus",38934,39,72,88,57.2,-2.8,23.9,58.246079970787498,-1.5191854026304501,23.4824516236153
4299,16,966,CX,"GPi","globus pallidus, internal segment, right",714243,73,92,93,21.0,-14.6,2.8,22.751891821008599,-11.699105298180299,0.407854412616433
4149,16,974,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",39396,133,111,93,-42.5,-21.4,-18.8,-45.003253317412302,-21.019914918427201,-21.7266925615594
4159,16,982,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",39394,125,120,93,-34.1,-23.7,-28.2,-36.443522172708903,-23.500211349203401,-30.616397637431
4244,16,998,CX,"PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",39392,112,115,93,-20.4,-22.0,-22.6,-22.128868883343898,-21.4351189443822,-25.1777169915282
4245,16,990,CX,"PHG-cos","parahippocampal gyrus, left, bank of the cos",39393,117,116,93,-25.6,-22.4,-23.8,-26.934858624885301,-21.451979997457698,-26.8878806503522
4230,18,997,CX,"CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",39592,100,59,86,-7.1,1.4,36.1,-8.6648535011394507,4.97368452699728,40.9431765606113
4231,18,1005,CX,"CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",39593,96,67,90,-3.0,-4.9,28.4,-2.68382091453639,-2.5952929466453099,31.7925377280015
4233,18,1021,CX,"CgGp-s","cingulate gyrus, parietal part, right, superior bank of gyrus",39596,87,66,99,6.3,-13.9,31.5,7.0088516001982404,-11.218251503213899,36.0479164697386
4234,18,1013,CX,"CgGp-i","cingulate gyrus, parietal part, right, inferior bank of gyrus",39595,92,68,95,1.1,-10.4,28.4,2.3683936970111801,-8.3058078121030494,32.782938957194
9222,18,1037,CX,"cc","corpus callosum",81146,100,71,95,-7.4,-11.4,25.1,-7.78935149854627,-9.1257636266696291,26.8915351655654
9242,18,1053,CX,"cgb","cingulum bundle, right",81149,79,61,96,14.8,-9.1,36.4,15.6298703800665,-7.1924889781852004,37.8839075848917
4172,16,883,CX,"PLT","planum temporale, left",39008,154,88,88,-64.4,-10.2,4.4,-65.199501611434101,-7.0536936231026699,5.0396874748579
4270,16,907,CX,"LIG","long insular gyri, left",39004,129,92,89,-38.0,-11.8,0.8,-39.039290001715301,-9.5303376323729001,-1.61240508127413
4139,16,868,CX,"STG-i","superior temporal gyrus, right, inferior bank of gyrus",39027,48,101,93,47.3,-16.5,-6.3,49.320847262133398,-15.627883301231799,-8.32415949400065
4145,16,955,CX,"MTG-s","middle temporal gyrus, right, superior bank of gyrus",39028,47,104,94,48.3,-18.3,-9.3,50.890619759244203,-17.7524925534135,-11.3984794182233
4146,16,939,CX,"MTG-i","middle temporal gyrus, right, inferior bank of gyrus",39029,38,110,95,57.8,-20.8,-15.4,59.483802550549598,-21.5196807749575,-21.3427471835332
4153,16,876,CX,"ITG-its","inferior temporal gyrus, right, bank of the its",39034,51,118,98,43.9,-26.6,-23.6,45.417208368154597,-26.853131172075098,-25.5424772374642
4154,16,884,CX,"ITG-l","inferior temporal gyrus, right, lateral bank of gyrus",39033,46,122,98,49.2,-27.6,-27.8,50.885838802637402,-28.265942557141699,-29.0956687646794
4155,16,923,CX,"ITG-mts","inferior temporal gyrus, right, bank of mts",39031,38,113,96,57.7,-22.7,-18.4,58.924398508254299,-23.9975401581322,-24.3931165159969
4136,16,892,CX,"STG-i","superior temporal gyrus, left, inferior bank of gyrus",39043,141,97,92,-50.8,-16.6,-4.2,-51.3921953454918,-13.8398123971457,-5.50901844844043
4142,16,900,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",39042,142,105,94,-52.0,-21.0,-12.3,-53.9677496782951,-19.375909067757799,-12.2543888989453
4143,16,908,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",39044,142,109,94,-52.0,-22.1,-16.6,-54.6979436631879,-21.4431182742277,-18.6142840710714
4178,16,915,CX,"PLP","planum polare, left",39009,134,98,89,-43.3,-13.6,-5.7,-43.723825620780602,-10.794353744648699,-7.20767282281377
4323,14,2209,CX,"Cl","claustrum, right",38881,64,86,83,30.8,-2.2,7.4,31.606865934407999,-1.1740113561319401,4.51470482817018
4322,14,2233,CX,"Cl","claustrum, left",39255,124,87,82,-32.5,-2.9,4.9,-33.173218641450099,-0.80239804123426195,2.63033551385147
4106,20,722,CX,"SMG-s","supramarginal gyrus, left, superior bank of gyrus",37601,143,64,111,-53.2,-27.3,34.8,-55.212939376442201,-21.433034706015,34.2451713307964
4296,16,917,CX,"GPi","globus pallidus, internal segment, left",51234,111,90,92,-19.1,-13.9,3.9,-20.7237084895538,-11.4205777369997,2.42133986370949
4248,16,870,CX,"PHG-cos","parahippocampal gyrus, right, bank of the cos",39399,65,117,98,29.1,-26.6,-22.8,29.905763907358001,-25.406019071614701,-25.5458692264502
4323,17,2257,CX,"Cl","claustrum, right",40314,63,87,97,31.5,-17.1,9.1,32.615967400222999,-13.8712272295832,6.90944096874319
4031,16,914,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",38654,140,60,79,-49.1,7.4,32.9,-48.275752131997102,13.2774155379647,34.5338000323128
4155,16,931,CX,"ITG-mts","inferior temporal gyrus, right, bank of mts",39244,40,112,96,55.6,-22.5,-17.3,57.028179533910297,-23.701721130422001,-23.2358493676276
4146,16,947,CX,"MTG-i","middle temporal gyrus, right, inferior bank of gyrus",39245,41,109,95,54.6,-20.6,-14.4,56.868101666822298,-21.241438270625,-20.0058940700805
4151,16,916,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",39357,142,113,94,-52.0,-23.2,-20.9,-54.550670455333801,-23.0997450150196,-23.5184600774827
4286,16,893,CX,"BCd","body of caudate nucleus, right",248616,80,74,91,13.8,-7.6,21.5,14.8654360974491,-5.5065394770121996,21.119370139767
4288,16,941,CX,"Pu","putamen, left",40074,119,88,91,-27.5,-12.5,5.7,-28.049860462087299,-9.6459707606422498,3.83198501184182
4034,16,889,CX,"MFG-i","middle frontal gyrus, right, inferior bank of gyrus",39322,52,52,82,43.8,8.8,43.8,47.232233182999899,9.8016487418487905,39.5638775078166
4033,16,929,CX,"MFG-s","middle frontal gyrus, right, superior bank of gyrus",38621,73,44,79,21.7,13.6,51.4,25.508347618613598,16.1791104522982,49.9193740336348
4167,16,948,CX,"HG","Heschl's gyrus, right",39657,45,91,90,50.7,-10.4,3.8,50.5865463929862,-8.0854930558621394,2.41735129104135
4107,22,873,CX,"SMG-i","supramarginal gyrus, left, inferior bank of gyrus",38604,153,74,119,-64.0,-38.7,25.5,-64.347133596095205,-31.294881037580598,25.0453028900044
4026,8,865,CX,"SFG-m","superior frontal gyrus, right, medial bank of gyrus",27968,87,57,45,7.8,45.2,30.5,5.2753592446928703,47.038435156909202,31.0486942774117
4323,15,2241,CX,"Cl","claustrum, right",40536,61,92,86,33.9,-6.9,1.7,34.618448351107503,-5.4651670410660804,-1.95231625521576
4322,17,2265,CX,"Cl","claustrum, left",41536,125,89,94,-33.9,-16.1,5.1,-34.446157486472103,-12.8229638519711,2.93168872938915
4322,18,2289,CX,"Cl","claustrum, left",41476,124,80,99,-32.9,-18.7,15.7,-34.692903663497297,-14.5854728207419,13.9683604786091
4322,15,2249,CX,"Cl","claustrum, left",40556,125,91,85,-33.7,-7.2,1.2,-34.3170529685896,-4.8909187862480996,-1.29112452595183
4034,16,897,CX,"MFG-i","middle frontal gyrus, right, inferior bank of gyrus",39323,55,54,81,40.6,9.2,41.4,44.719286241518503,9.4040151434852994,36.763476872839
4023,16,905,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",38618,100,45,74,-6.6,17.9,48.8,-7.4729226051605204,18.482908650736501,49.5112191844544
4026,16,913,CX,"SFG-m","superior frontal gyrus, right, medial bank of gyrus",38619,87,48,77,7.0,14.2,46.4,6.3964799587594996,15.0666665425787,48.0744106905141
4223,16,866,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",38632,102,65,73,-8.9,13.3,27.1,-9.5218937973070901,17.3816992498482,31.7396606619428
4224,16,953,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",38633,94,68,74,-0.5,11.6,24.3,-1.5839356547205901,15.160208380140601,27.7517706758306
4226,16,937,CX,"CgGf-s","cingulate gyrus, frontal part, right, superior bank of gyrus",38635,86,64,76,7.9,10.8,29.1,8.1962397107827005,14.452695403453101,33.973135951098
4227,16,945,CX,"CgGf-i","cingulate gyrus, frontal part, right, inferior bank of gyrus",38634,91,68,75,2.7,10.6,24.5,2.7784257622147299,13.9184146191184,27.695327485374
4024,16,882,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",38642,111,39,73,-18.2,20.4,54.8,-20.9876743610217,19.836926227420498,55.1194285171338
4030,16,874,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",81143,118,40,74,-25.6,18.9,53.7,-28.727261012323002,17.6694908977389,54.516317318901
4012,16,898,CX,"PrG-prc","precentral gyrus, left, bank of the precentral sulcus",38652,139,62,83,-48.2,2.7,31.5,-47.628107019785197,8.5622888839292202,32.5184020818598
4013,16,890,CX,"PrG-sl","precentral gyrus, left, superior lateral aspect of gyrus",38653,149,59,85,-58.8,1.2,34.9,-60.439511580034697,5.5635724913314402,35.5154059989168
4031,16,906,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",38650,136,62,79,-44.9,7.0,30.8,-43.922254930482602,12.4375141665793,32.8139544877385
4017,16,867,CX,"PrG-prc","precentral gyrus, right, bank of the precentral sulcus",38936,40,67,85,56.3,1.7,28.6,57.116441521712602,2.6234154413258999,28.2713818460214
4019,16,954,CX,"PrG-il","precentral gyrus, right, inferior lateral aspect of gyrus",38935,34,67,87,62.5,-0.3,29.1,62.692702605471901,1.5110696496817,28.4851367162928
4092,16,938,CX,"PoG-cs","postcentral gyrus, right, bank of the central sulcus",38933,40,76,89,56.1,-5.0,19.8,57.963944673317599,-4.3686084564729404,19.1501205742325
4093,16,930,CX,"PoG-sl","postcentral gyrus, right, superior lateral aspect of gyrus",38932,32,76,88,64.6,-3.8,19.7,66.539892761306106,-4.6326055163833297,18.3821418627681
4094,16,922,CX,"PoG-il","postcentral gyrus, right, inferior lateral aspect of gyrus",38930,30,80,89,66.6,-5.9,15.7,67.724724926130605,-6.4207098486084604,13.6202964705159
4286,16,885,CX,"BCd","body of caudate nucleus, right",248615,79,74,91,14.9,-7.5,21.5,15.9998801912113,-5.5338840172411601,20.8801437672834
