structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,mni_nlin_x,mni_nlin_y,mni_nlin_z
4322,10,5705,CX,"Cl","claustrum, left",978619,120,91,71,-29.2,5.8,-2.6,-30.556681881185501,4.8152074104791804,-3.82596053562691
4291,10,5713,CX,"Acb","nucleus accumbens, left",998603,103,96,71,-10.1,5.9,-8.4,-11.959526427052101,4.8123807186876704,-9.90802593075121
4292,10,5721,CX,"Acb","nucleus accumbens, right",998604,86,95,69,8.9,8.5,-7.4,9.5251111219483899,6.20609820747055,-10.330864917532
4292,11,5729,CX,"Acb","nucleus accumbens, right",999200,87,95,76,7.9,0.8,-6.7,8.0378956450049408,-0.206559448214446,-9.48150681499518
4314,11,5737,CX,"SI","substantia innominata, right",992030,79,97,76,16.9,0.9,-9.1,17.459030409305001,-0.79812619261613105,-12.1568978939299
4323,11,5745,CX,"Cl","claustrum, right",992127,61,86,78,37.0,-0.5,4.1,36.8588410700739,-2.4299202061751499,3.69276607028762
4298,11,5753,CX,"GPe","globus pallidus, external segment, right",991186,82,89,75,13.4,2.2,0.2,13.8104878468348,0.80328480162757898,-1.81860037446792
4382,11,5666,CX,"LA","lateral nucleus, right",992123,72,108,75,24.8,1.7,-22.1,27.022433532139299,-0.020683920052954202,-24.869227611058
4335,11,5674,CX,"ATZ","amygdalohippocampal transition zone, right",992126,77,102,76,19.2,0.7,-14.9,20.333907074925499,-1.05237578868146,-18.011856523419
4346,11,5682,CX,"BLA","basolateral nucleus, right",992121,78,108,75,18.1,1.6,-22.1,19.804049720808401,-0.20488555293469601,-25.526043489266
4355,11,5690,CX,"BMA","basomedial nucleus, right",992122,76,106,75,20.3,1.7,-19.8,22.013609065430401,-0.105416640823391,-22.9524101013751
4307,11,5698,CX,"SI","substantia innominata, left",990119,102,97,75,-8.9,1.5,-9.2,-10.839895433017899,1.0768125735154701,-10.9120432762679
4301,11,5706,CX,"SptN","septal nuclei, left",990118,93,85,74,1.0,3.3,4.8,0.035065519498581402,3.0640668302923499,2.83600659246027
4304,11,5714,CX,"SptN","septal nuclei, right",1000027,92,83,73,2.1,4.5,7.1,1.1805403320579699,3.9813720226958398,5.29574293844582
4295,11,5730,CX,"GPe","globus pallidus, external segment, left",991153,105,91,74,-12.3,2.8,-2.2,-14.240503761438401,2.1235449731429701,-3.49886876788321
4322,11,5738,CX,"Cl","claustrum, left",987617,124,88,78,-33.6,-1.8,1.7,-34.633622218231501,-2.2022648543508798,1.20877170426511
4323,13,5667,CX,"Cl","claustrum, right",997156,67,84,94,30.4,-18.0,8.0,30.588406556947501,-17.8112382569727,7.69321114897579
4322,13,5675,CX,"Cl","claustrum, left",997493,122,88,92,-31.2,-17.0,3.0,-33.283792745817102,-16.882869293603001,1.98061030155326
4301,12,5683,CX,"SptN","septal nuclei, left",996326,95,74,82,-1.2,-5.1,18.6,-2.4854773517057001,-6.1238192061267203,18.5453493946253
4263,17,5707,CX,"CA1","CA1 field, right",1001646,77,89,116,19.5,-42.4,4.3,21.876385443963599,-42.3632596225033,4.71040157447649
4264,17,5715,CX,"CA2","CA2 field, right",1001641,75,86,115,21.7,-41.2,7.7,23.899151520188699,-40.879050500083501,8.17652375258519
4265,17,5723,CX,"CA3","CA3 field, right",1001496,76,86,115,20.6,-41.2,7.7,22.703224714209199,-40.994059738762303,8.30146032406573
4266,17,5731,CX,"CA4","CA4 field, right",1001475,76,87,115,20.6,-41.2,6.6,22.928778680352,-41.054804183158502,7.1418313847951
4267,17,5739,CX,"DG","dentate gyrus, right",998739,75,87,115,21.8,-41.2,6.6,24.1153671122647,-40.962118917610397,7.01870396932262
4286,17,5747,CX,"BCd","body of caudate nucleus, right",1001647,75,80,113,21.7,-38.7,14.6,23.088778023853301,-37.883749327234099,14.7198300682957
