structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,mni_nlin_x,mni_nlin_y,mni_nlin_z
4143,11,156434441,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",127514503,152,123,146,-61.0,-55.0,-14.0,-54.950818796860702,-58.7569788830181,-12.0157411758615
4087,9,141667175,CX,"PoG-cs","postcentral gyrus, left, bank of the central sulcus",127050456,130,55,117,-39.0,-26.0,54.0,-40.982546550247498,-26.9222511491181,52.4817480561658
4178,8,139409859,CX,"PLP","planum polare, left",127048538,136,112,107,-45.0,-16.0,-3.0,-42.832778744643498,-17.1837942161897,-4.68157891841312
4223,8,139409797,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",127045123,99,65,104,-8.0,-13.0,44.0,-8.1419030109485906,-14.126420925082099,44.9379183650554
4073,8,139409765,CX,"PCLa-s","paracentral lobule, anterior part, left, superior bank of gyrus",127045125,93,40,104,-2.0,-13.0,69.0,-2.9846101077378999,-13.018367697528699,67.7544493162609
4099,10,139409895,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",127055904,124,42,130,-33.0,-39.0,67.0,-31.2602642174325,-41.767502560726101,65.7306969792379
4231,10,139409927,CX,"CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",127056266,97,86,127,-6.0,-36.0,23.0,-5.3368071804227402,-32.817929707210801,27.3562010965455
4159,10,141667173,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",127056053,131,132,133,-40.0,-42.0,-23.0,-33.504967173602203,-41.9371333069749,-22.149596766696
4135,7,139409761,CX,"STG-l","superior temporal gyrus, left, lateral bank of gyrus",126712347,157,98,93,-66.0,-2.0,11.0,-63.553574667031597,-4.4772319998937897,3.24960393246046
4023,6,127687073,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",124122525,92,39,78,-1.0,13.0,70.0,-2.8937260542715699,12.0002034864574,68.0314081504603
4270,6,127687043,CX,"LIG","long insular gyri, left",124110659,134,127,83,-43.0,8.0,-18.0,-41.817597102257601,4.77557647312626,-20.1121630651068
4135,5,156434425,CX,"STG-l","superior temporal gyrus, left, lateral bank of gyrus",123636951,152,117,74,-61.0,17.0,-8.0,-57.292098623008698,11.754167578983299,-10.9883691754315
9222,4,127686973,CX,"cc","corpus callosum",125137155,100,104,57,-9.0,34.0,5.0,-9.6335667771154192,32.218084447278997,3.94822293099216
4223,3,149052678,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",121130126,95,77,43,-4.0,48.0,32.0,-3.9372843689041201,44.450351832749199,30.5181294477126
4030,3,127686939,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",121129788,125,74,42,-34.0,49.0,35.0,-32.8795609255858,47.162201361653104,34.2941912044328
4898,3,139409741,CX,"SRoG","superior rostral gyrus, left",121128140,96,120,44,-5.0,47.0,-11.0,-5.6817839007024604,46.085871938120299,-11.0197091677533
4224,3,127686987,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",121128139,97,114,43,-6.0,48.0,-5.0,-6.9986327169786504,47.822995462915898,-6.26275668406788
4060,3,156434409,CX,"LOrG","lateral orbital gyrus, left",121128827,125,122,43,-34.0,48.0,-13.0,-35.7931952824135,46.104068373761599,-12.7510116078504
4224,2,127686985,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",121081983,99,113,31,-8.0,60.0,-4.0,-8.1337397100423701,58.915056632326397,-4.09687663125241
4031,2,127687033,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",121112947,126,97,31,-35.0,60.0,12.0,-32.7805660190757,58.737709051188503,12.739982945733
4069,4,127686943,CX,"PaOG","parolfactory gyri, left",121130689,95,134,55,-4.0,36.0,-25.0,-4.4513530200390097,33.598520109269501,-21.8751017241145
4669,7,156906928,CX,"SuM","supramammillary nucleus, left",146082220,99,115,91,-8.0,0.0,-6.0,-7.7856850580450203,1.44988330668756,-4.95692620339749
13005,7,156906912,CX,"LHM","lateral hypothalamic area, mammillary region, left",146082294,102,115,91,-11.0,0.0,-6.0,-10.9510615930027,1.1276918020866,-4.67192284598183
4679,7,156906864,CX,"PHA","posterior hypothalamic area, left",148223788,98,113,91,-7.0,0.0,-4.0,-6.5442044820434804,1.67820857175018,-2.89841232417132
4644,7,156906942,CX,"ARH","arcuate nucleus of the hypothalamus, left",148160815,99,118,91,-8.0,0.0,-9.0,-8.0703357846105597,1.35675187972835,-7.982831306352
4641,7,156906878,CX,"DMH","dorsomedial hypothalamic nucleus, left",148072329,100,118,91,-9.0,0.0,-9.0,-9.1451339505586002,1.2853612940974899,-7.79078038866907
4573,7,156906830,CX,"PVH","paraventricular nucleus of the hypothalamus, left",148093164,99,112,91,-8.0,0.0,-3.0,-7.5527348623090704,1.5920129844972,-1.69243773159574
10143,6,156906956,CX,"Pir","piriform cortex, left",147655427,116,128,86,-25.0,5.0,-19.0,-25.138874394983201,4.8775565195532797,-17.945902553041
4308,6,156906924,CX,"nbM","basal nucleus of meynert, left",126524993,109,125,85,-18.0,6.0,-16.0,-18.489260182169001,6.0210755326003298,-13.901744411142
10145,6,156906892,CX,"OlfT","olfactory tubercle, left",148964485,106,128,85,-15.0,6.0,-19.0,-15.4954724095392,6.1423162928392001,-16.5314481627914
4313,6,156906876,CX,"BST","bed  nucleus of stria terminalis, left",126222111,99,116,84,-8.0,7.0,-7.0,-8.3726893982075907,7.4368057846791897,-5.74641361832894
4310,6,156906860,CX,"DBv","nucleus of the diagonal band, left, horizontal division",126532035,93,74,82,-2.0,9.0,35.0,-2.5220698931723202,7.7487970896266498,37.9165144430955
9558,93,156888034,BS,"12","hypoglossal nucleus, left",138375463,92,170,133,-1.0,-42.0,-61.0,-0.37757966645760899,-42.243060316031098,-60.6524886277666
9677,93,156888002,BS,"Sp5","spinal trigeminal nucleus, left",127930877,97,170,133,-6.0,-42.0,-61.0,-5.7423001234502804,-43.065735641933301,-59.9819013804753
9543,93,156887938,BS,"Cu","cuneate nucleus, left",127868579,96,170,134,-5.0,-43.0,-61.0,-4.6144677716709799,-43.963536943022298,-60.1454419439187
9520,93,156888113,BS,"Arc","arcuate nucleus of medulla, left",116152499,95,172,125,-4.0,-34.0,-63.0,-3.99815425362875,-34.296743860972903,-61.7419396420018
9558,93,156888097,BS,"12","hypoglossal nucleus, left",130944908,95,168,138,-4.0,-47.0,-59.0,-3.24550604698713,-48.0388691917125,-58.356079476481
9546,93,156888049,BS,"10","dorsal motor nucleus of the vagus, left",128016754,96,168,138,-5.0,-47.0,-59.0,-4.2785859537237796,-48.111799917840898,-58.2070140180274
9698,93,156888032,BS,"8Ve","vestibular nuclei, left",127884831,97,168,138,-6.0,-47.0,-59.0,-5.3050345852576903,-48.1166621151744,-58.0849893224298
9520,93,156887936,BS,"Arc","arcuate nucleus of medulla, left",146731349,93,169,125,-2.0,-34.0,-60.0,-1.88346648429184,-33.482043911904597,-58.7375695224226
9614,93,156887988,BS,"LMRt","lateral medullary reticular group, left",146039012,97,176,132,-6.0,-41.0,-67.0,-5.9392777599076902,-41.8872832074494,-66.5306641324713
9561,93,156887956,BS,"IO","inferior olivary complex, left",146664773,94,176,133,-3.0,-42.0,-67.0,-2.8802111182264798,-42.492534586984704,-67.0445263689744
9558,93,156887940,BS,"12","hypoglossal nucleus, left",131360893,93,175,134,-2.0,-43.0,-66.0,-1.70301805988578,-43.506687801159302,-65.9254469084696
9525,93,156888067,BS,"CGS","central glial substance",116087328,92,175,135,-1.0,-44.0,-66.0,-0.50422573011119498,-44.501550676821097,-65.9356622437268
9529,93,156435972,BS,"8Co","cochlear nuclei, left",128019221,100,166,135,-9.0,-44.0,-57.0,-8.3757650488353406,-45.287746262495297,-55.8705621833202
9143,93,156436138,BS,"7","facial motor nucleus, left",146823314,94,167,133,-3.0,-42.0,-58.0,-2.3619801599788399,-42.423018910969603,-57.4778060380018
4257,10,148955282,CX,"CA4","CA4 field, left",124073666,113,101,130,-22.0,-39.0,8.0,-19.9695265071785,-36.961672889599498,8.4081834758666
4256,10,148955266,CX,"CA3","CA3 field, left",138058295,114,101,130,-23.0,-39.0,8.0,-20.8972273145842,-37.109276083151997,8.413215948763
4444,9,148955170,CX,"MG","medial geniculate complex, left",131299383,126,117,119,-35.0,-28.0,-8.0,-31.961707877056099,-27.257495928406499,-7.36924963063131
9004,9,148955138,CX,"CGMB","central gray substance of midbrain, left",127020881,111,129,119,-20.0,-28.0,-20.0,-17.206396302188601,-27.143031015426899,-20.0093821667292
4440,9,148955280,CX,"LGd","dorsal lateral geniculate nucleus, left",127537195,133,117,119,-42.0,-28.0,-8.0,-38.571378590759998,-29.0402926202784,-8.45577276436267
9149,92,148955204,BS,"LC","locus ceruleus, left",126786164,97,151,131,-6.0,-40.0,-42.0,-5.4275279711181597,-39.608542203925801,-42.5395142224288
9677,92,156436150,BS,"Sp5","spinal trigeminal nucleus, left",127888024,97,160,126,-6.0,-35.0,-51.0,-6.2002691600015796,-34.072477499925398,-50.2516698909445
9207,92,156436066,BS,"Pr5","principal sensory nucleus of trigeminal nerve, left",127887923,97,160,130,-6.0,-39.0,-51.0,-5.75615760801485,-38.860736594215098,-50.6429883124168
9492,92,156436034,BS,"Pn","pontine nuclei, left",116051709,95,161,119,-4.0,-28.0,-52.0,-3.7953221162982902,-26.811766080867301,-49.9734704344065
9137,92,156436120,BS,"6","abducens nucleus, left",120420463,98,165,135,-7.0,-44.0,-56.0,-6.2491548049644603,-45.056445564254602,-55.148543641425
9492,92,156436052,BS,"Pn","pontine nuclei, left",116079044,92,166,127,-1.0,-36.0,-57.0,-0.73500205342569103,-34.989854490360003,-56.1287298965988
9178,92,156436036,BS,"SOC","superior olivary complex, left",127111622,97,166,128,-6.0,-37.0,-57.0,-6.3070100177051298,-37.026394343019703,-56.068197606876
9074,91,148955164,BS,"SNC","substantia nigra, pars compacta, left",115717446,99,125,114,-8.0,-23.0,-16.0,-6.8508993253666599,-21.057259486583298,-16.7943369895994
9004,91,148955115,BS,"CGMB","central gray substance of midbrain, left",125252871,94,114,130,-3.0,-39.0,-5.0,-1.98460209704669,-37.492927664783799,-8.44131056944287
9074,8,147628200,CX,"SNC","substantia nigra, pars compacta, left",127094343,109,120,106,-18.0,-15.0,-11.0,-16.986132075905399,-13.178857999071001,-10.436401148194
4400,8,147628315,CX,"DTM","medial group of nuclei, left",126421172,95,100,105,-4.0,-14.0,9.0,-3.6100950954824702,-12.7549207161794,10.834811554686
4282,8,147628214,CX,"BCd","body of caudate nucleus, left",127653277,113,90,106,-22.0,-15.0,19.0,-20.667747271033299,-14.329782543991801,19.900797245882
4258,8,147628345,CX,"DG","dentate gyrus, left",127001454,118,131,107,-27.0,-16.0,-22.0,-24.7280000481828,-14.049826553368501,-20.3790968518968
9074,8,147628274,CX,"SNC","substantia nigra, pars compacta, left",126970581,109,123,106,-18.0,-15.0,-14.0,-16.674545604900199,-12.992578377841101,-13.0851298533478
4288,8,147628228,CX,"Pu","putamen, left",126968577,129,118,107,-38.0,-16.0,-9.0,-35.752862103652298,-16.167493325455801,-9.0809634481426
4251,8,147628196,CX,"S","subiculum, left",127001456,114,138,106,-23.0,-15.0,-29.0,-20.788905864429701,-13.0696189148867,-26.8451763174029
4360,7,147628359,CX,"CeA","central nucleus, left",120660870,119,124,92,-28.0,-1.0,-15.0,-27.514386640123401,-0.73736515189317697,-14.0554255266164
4342,7,147628292,CX,"BLA","basolateral nucleus, left",126686407,118,130,92,-27.0,-1.0,-21.0,-26.7653088435288,-0.57603877553696503,-20.8192196866426
9456,91,148955196,BS,"MBRa","midbrain raphe nuclei, left",127707962,92,116,124,-1.0,-33.0,-7.0,-0.249840723208265,-31.199433389436699,-9.75421996571134
4437,8,147628279,CX,"ILc","caudal group of intralaminar nuclei, left",126421173,100,108,105,-9.0,-14.0,1.0,-8.2544359735111108,-12.5723933044682,1.31612751435488
4409,8,147628260,CX,"DTLd","lateral group of nuclei, left, dorsal division",125699701,106,98,106,-15.0,-15.0,11.0,-14.603916061793599,-13.9434608167851,11.8529932185935
4507,8,156906866,CX,"ZI","zona incerta, left",127091799,108,112,106,-17.0,-15.0,-3.0,-16.0468347614019,-13.972556702485999,-2.56122562041428
4506,8,147628363,CX,"R","reticular nucleus of thalamus, left",126426187,113,101,107,-22.0,-16.0,8.0,-20.691603151026399,-15.253007134905999,8.53351468457013
4432,8,147628347,CX,"ILr","rostral group of intralaminar nuclei, left",126421169,101,99,106,-10.0,-15.0,10.0,-9.6619227355422197,-13.881684114643599,11.2448191400631
4417,8,147628331,CX,"DTLv","lateral group of nuclei, left, ventral division",127020516,108,107,106,-17.0,-15.0,2.0,-16.2092062915534,-14.118427250362799,2.53825428024831
4322,8,147628277,CX,"Cl","claustrum, left",126995493,125,102,106,-34.0,-15.0,7.0,-31.924517623705501,-13.8147581005014,7.09167578077235
4257,8,147628361,CX,"CA4","CA4 field, left",127001567,117,131,107,-26.0,-16.0,-22.0,-23.6926967805083,-14.0092693736476,-20.3127210389235
4379,7,147628272,CX,"LA","lateral nucleus, left",120660819,121,134,92,-30.0,-1.0,-25.0,-29.738395301503601,-1.1477425141370301,-26.2088617846028
4342,7,147628252,CX,"BLA","basolateral nucleus, left",120660838,117,130,92,-26.0,-1.0,-21.0,-25.732321263702399,-0.43718750286102998,-20.5774343807908
4432,7,156906960,CX,"ILr","rostral group of intralaminar nuclei, left",126787185,96,101,91,-5.0,0.0,8.0,-4.0690302098105002,1.1630635200477799,10.9556543019842
4507,7,156906880,CX,"ZI","zona incerta, left",122788940,104,107,91,-13.0,0.0,2.0,-13.346067619180999,0.86229488827317802,3.70605312181774
4400,7,156906958,CX,"DTM","medial group of nuclei, left",126787173,98,107,91,-7.0,0.0,2.0,-6.2399761114524699,1.80730871802759,3.94979722111669
4506,7,156906926,CX,"R","reticular nucleus of thalamus, left",122788913,104,99,91,-13.0,0.0,10.0,-13.9369529064285,0.34830359320253002,12.0149458752225
4648,7,156906910,CX,"PeF","perifornical nucleus, left",122819904,101,117,91,-10.0,0.0,-8.0,-10.088928391006601,1.21730594443784,-6.70594136437419
4322,6,156906844,CX,"Cl","claustrum, left",126222139,112,123,84,-21.0,7.0,-14.0,-21.5156083436699,6.7621258427098603,-12.1505434149028
9614,93,156888081,BS,"LMRt","lateral medullary reticular group, left",138023310,98,169,134,-7.0,-43.0,-60.0,-6.5854756256041904,-44.244637205937103,-58.8573826434717
9677,93,156888016,BS,"Sp5","spinal trigeminal nucleus, left",146145148,97,168,135,-6.0,-44.0,-59.0,-5.4042631678084696,-45.092047827284397,-58.0659199043016
9598,93,156887984,BS,"GiRt","gigantocellular group, left",128016866,95,168,136,-4.0,-45.0,-59.0,-3.2401173797885998,-45.954637312842102,-58.3316911423595
9561,93,156436154,BS,"IO","inferior olivary complex, left",116858029,93,167,132,-2.0,-41.0,-58.0,-1.4010725554139001,-41.105853125642398,-57.5452724294052
9598,93,156436070,BS,"GiRt","gigantocellular group, left",128147646,94,167,134,-3.0,-43.0,-58.0,-2.24728362447174,-43.563689779511897,-57.4957991772546
9143,93,156435988,BS,"7","facial motor nucleus, left",116121892,93,167,133,-2.0,-42.0,-58.0,-1.29093436275142,-42.262377351176099,-57.5910120544466
9492,92,148955220,BS,"Pn","pontine nuclei, left",115984169,101,135,115,-10.0,-24.0,-26.0,-9.2058160303267904,-22.397407313122699,-26.0952927097212
9103,91,148955182,BS,"IC","inferior colliculus, left",115732675,94,119,131,-3.0,-40.0,-10.0,-1.9703083488037501,-39.746087974781801,-13.2897601362662
4251,10,148955218,CX,"S","subiculum, left",138072210,123,106,131,-32.0,-40.0,3.0,-29.623784397654301,-39.451211012456902,3.27999526008477
9115,9,148955154,CX,"SC","superior colliculus, left",128014918,107,119,119,-16.0,-28.0,-10.0,-14.0451361182688,-26.9588103236186,-10.804498215092
4506,9,156906898,CX,"R","reticular nucleus of thalamus, left",127423828,124,103,119,-33.0,-28.0,6.0,-30.092706779389999,-26.465395453511601,5.99862583326886
4444,9,148955296,CX,"MG","medial geniculate complex, left",127820096,125,117,119,-34.0,-28.0,-8.0,-30.932475990596199,-27.160038439183701,-7.39532658654559
4428,9,148955264,CX,"DTP","posterior group of nuclei, left",128013585,114,113,119,-23.0,-28.0,-4.0,-20.591570792214299,-26.601270593357601,-3.84146440543859
4417,9,148955248,CX,"DTLv","lateral group of nuclei, left, ventral division",127810394,121,103,119,-30.0,-28.0,6.0,-27.373968717677201,-26.453340178518602,6.02423201035231
4281,9,148955184,CX,"TCd","tail of caudate nucleus, left",127423291,134,114,119,-43.0,-28.0,-5.0,-39.805089097518596,-28.721332448025901,-5.47997100079782
4256,9,148955136,CX,"CA3","CA3 field, left",127589931,127,118,119,-36.0,-28.0,-9.0,-32.949964205950003,-27.525870156717598,-8.40429269017389
4255,9,148955119,CX,"CA2","CA2 field, left",127589930,131,117,119,-40.0,-28.0,-8.0,-36.8191285323256,-28.589399344058201,-8.188310969868
4251,9,148955278,CX,"S","subiculum, left",138199839,118,124,119,-27.0,-28.0,-15.0,-23.479469931412499,-25.9946626111768,-13.3537550671268
9161,92,148955140,BS,"PRF","pontine reticular formation, left",127757012,94,142,127,-3.0,-36.0,-33.0,-2.2997366287379402,-35.329783029358197,-33.3895444855603
9492,92,148955123,BS,"Pn","pontine nuclei, left",116006511,101,146,115,-10.0,-24.0,-37.0,-9.5412452457351709,-22.337752502498201,-36.3549715841499
9492,92,148955172,BS,"Pn","pontine nuclei, left",116031410,97,154,120,-6.0,-29.0,-45.0,-5.7141205340468,-27.864088188182901,-44.246950676262
9161,92,148955156,BS,"PRF","pontine reticular formation, left",127760653,94,152,129,-3.0,-38.0,-43.0,-2.4402634449507099,-37.366078746685297,-43.2445521100406
9158,92,156436134,BS,"RPn","pontine raphe nucleus, left",127803695,92,160,128,-1.0,-37.0,-51.0,-0.52567840002932797,-35.9025915785937,-50.5425904724875
9206,92,156436118,BS,"Mo5","motor nucleus of trigeminal nerve, left",146022990,96,160,129,-5.0,-38.0,-51.0,-4.8280061421907696,-37.532001746117203,-50.5780743002351
9178,92,156436016,BS,"SOC","superior olivary complex, left",127110285,95,161,125,-4.0,-34.0,-52.0,-4.0544006082342596,-32.708870895685202,-51.0153587100504
9698,92,156436085,BS,"8Ve","vestibular nuclei, left",139450953,99,164,136,-8.0,-45.0,-55.0,-7.1813812244386703,-46.020216182926198,-54.152516558011
9161,92,156906930,BS,"PRF","pontine reticular formation, left",127950665,93,165,134,-2.0,-43.0,-56.0,-1.0644982683133499,-43.310373207321803,-55.721091699942
9492,91,148955276,BS,"Pn","pontine nuclei, left",114671950,99,130,111,-8.0,-20.0,-21.0,-6.8675223296274401,-17.882752941861,-21.2802290919893
9103,91,148955212,BS,"IC","inferior colliculus, left",114689478,96,114,130,-5.0,-39.0,-5.0,-3.7629466653770902,-37.749489767587399,-8.58014307321103
4597,7,156906626,CX,"PalHy","pallidohypothalamic nucleus, left",146082206,103,115,91,-12.0,0.0,-6.0,-11.996123840573601,1.0286154497673199,-4.63320926405112
4672,7,156906896,CX,"MM","medial mammillary nucleus, left",146081755,101,118,91,-10.0,0.0,-9.0,-10.170240729878699,1.2158847529058301,-7.65432945057548
4395,7,156906848,CX,"DTA","anterior group of nuclei, left",122788902,97,95,91,-6.0,0.0,14.0,-5.8725580863461797,0.88288139496679496,19.0055549248061
4667,7,156907006,CX,"TM","tuberomammillary nucleus, left",148209591,103,118,91,-12.0,0.0,-9.0,-12.1562457121143,1.09485486365518,-7.54457075007895
13008,7,156906894,CX,"LHT","lateral hypothalamic area, tuberal region, left",148150284,104,117,91,-13.0,0.0,-8.0,-13.129325100767099,1.0108086611687701,-6.59099217537293
4637,7,156906862,CX,"VMH","ventromedial hypothalamic nucleus, left",148072328,101,120,91,-10.0,0.0,-11.0,-10.248904424048201,1.2472860039789599,-9.54520611443391
4308,7,156906972,CX,"nbM","basal nucleus of meynert, left",123242450,118,119,92,-27.0,-1.0,-10.0,-26.7926102615444,-0.62409688891746296,-8.58377049944023
4542,6,156906622,CX,"PrOR","preoptic region, left",148917298,94,115,86,-3.0,5.0,-6.0,-2.5324502754634302,6.1133964858858603,-6.20115048098413
4291,6,156906828,CX,"Acb","nucleus accumbens, left",149038910,96,128,87,-5.0,4.0,-19.0,-5.3641679771457396,3.9863930623371,-18.0444917644345
9589,93,156888051,BS,"CMRt","central medullary reticular group, left",128062442,94,170,132,-3.0,-41.0,-61.0,-2.6599551327572599,-41.455143409902298,-60.3859230887057
9546,93,156888018,BS,"10","dorsal motor nucleus of the vagus, left",138375464,93,170,134,-2.0,-43.0,-61.0,-1.40633386357968,-43.521710371807401,-60.5598391848768
9614,93,156887986,BS,"LMRt","lateral medullary reticular group, left",146595107,96,171,131,-5.0,-40.0,-62.0,-4.9781019331901497,-40.746751380251702,-61.1309627439123
9598,93,156887970,BS,"GiRt","gigantocellular group, left",131010211,92,170,132,-1.0,-41.0,-61.0,-0.449894035418202,-41.1109544439256,-60.5996957222852
9543,93,156888065,BS,"Cu","cuneate nucleus, left",127884830,98,168,138,-7.0,-47.0,-59.0,-6.3157768157781096,-48.091375963401703,-57.9696943447925
9642,93,156888000,BS,"RaM","raphe nuclei of medulla",146818612,93,168,137,-2.0,-46.0,-59.0,-1.1395800134468199,-46.674356706600904,-58.7150520076286
9677,93,156888004,BS,"Sp5","spinal trigeminal nucleus, left",146040883,97,175,134,-6.0,-43.0,-66.0,-5.9748686695273996,-44.075719053226997,-65.2757850336142
4782,62,156436024,CB,"Dt","dentate nucleus, left",127346147,105,144,152,-14.0,-61.0,-35.0,-13.531976335751301,-61.384042814605699,-34.9388578265891
4782,62,156436006,CB,"Dt","dentate nucleus, left",146086421,105,141,143,-14.0,-52.0,-32.0,-12.6443880058138,-52.4433812240271,-33.7598141167524
9529,93,156435990,BS,"8Co","cochlear nuclei, left",146823373,99,166,135,-8.0,-44.0,-57.0,-7.3411160867770802,-45.189848603624498,-55.9680009041775
9642,93,156436087,BS,"RaM","raphe nuclei of medulla",128084185,92,167,133,-1.0,-42.0,-58.0,-0.223647281974509,-42.090928716576997,-57.6988908361108
9520,93,156436054,BS,"Arc","arcuate nucleus of medulla, left",116087076,93,168,126,-2.0,-35.0,-59.0,-1.8739811525790799,-34.335674437579598,-57.9133738278869
9492,93,156436038,BS,"Pn","pontine nuclei, left",146694811,91,168,128,0.0,-37.0,-59.0,0.37978970869478801,-36.161036126089598,-58.3283135253135
9492,91,148955214,BS,"Pn","pontine nuclei, left",127372703,95,124,118,-4.0,-27.0,-15.0,-3.0708991673128399,-25.225285058698699,-16.4782603623972
9456,91,148955198,BS,"MBRa","midbrain raphe nuclei, left",127800633,90,121,125,1.0,-34.0,-12.0,1.7388149874674801,-32.652940811884399,-14.4193802307858
9075,91,148955166,BS,"SNR","substantia nigra, pars reticulata, left",127360711,97,124,121,-6.0,-30.0,-15.0,-5.1151011957216799,-28.792846465760199,-16.8024334813453
9004,91,148955292,BS,"CGMB","central gray substance of midbrain, left",127346421,93,118,132,-2.0,-41.0,-9.0,-0.94687170756504702,-40.897994200658601,-12.3030329619017
4258,10,148955298,CX,"DG","dentate gyrus, left",124073525,112,101,130,-21.0,-39.0,8.0,-19.051274706757098,-36.804712652002898,8.43755746801173
4281,10,148955202,CX,"TCd","tail of caudate nucleus, left",124073506,123,98,132,-32.0,-41.0,11.0,-29.471953556533201,-40.094464304967303,12.006627944802
9115,9,148955186,CX,"SC","superior colliculus, left",131238196,106,119,119,-15.0,-28.0,-10.0,-13.177416382524701,-26.969450128628999,-11.0116487613248
4409,9,148955232,CX,"DTLd","lateral group of nuclei, left, dorsal division",127538166,116,106,119,-25.0,-28.0,3.0,-22.773915656859302,-26.651575064289599,2.86804481821371
4288,9,148955200,CX,"Pu","putamen, left",127423737,123,99,119,-32.0,-28.0,10.0,-28.813166850866601,-26.188616362240399,10.0669550548421
4258,9,148955168,CX,"DG","dentate gyrus, left",127537206,125,120,119,-34.0,-28.0,-11.0,-30.520046164852701,-27.163933047274099,-10.1726240100489
4257,9,148955152,CX,"CA4","CA4 field, left",127589932,125,119,119,-34.0,-28.0,-10.0,-30.707315280241701,-27.203226146199199,-9.27549924176174
4254,9,148955294,CX,"CA1","CA1 field, left",138199757,132,123,119,-41.0,-28.0,-14.0,-36.392771738655803,-28.932689468537699,-13.7615463704848
9698,92,156435968,BS,"8Ve","vestibular nuclei, left",141825225,98,160,131,-7.0,-40.0,-51.0,-6.6550492379051001,-40.195111002558498,-50.6874935010115
9206,92,156436100,BS,"Mo5","motor nucleus of trigeminal nerve, left",115875164,95,160,129,-4.0,-38.0,-51.0,-3.7426120004238399,-37.416759492914501,-50.5869957185278
9207,92,156436082,BS,"Pr5","principal sensory nucleus of trigeminal nerve, left",146022985,96,160,130,-5.0,-39.0,-51.0,-4.6884105074608202,-38.734971656752599,-50.6462226864757
9161,92,156436000,BS,"PRF","pontine reticular formation, left",131462972,93,160,128,-2.0,-37.0,-51.0,-1.63363342831919,-36.006704979670197,-50.5260733187287
9152,92,156435984,BS,"MPB","medial parabrachial nucleus, left",145961353,98,159,133,-7.0,-42.0,-50.0,-6.3358532078483698,-42.473274809664801,-49.803761999803
9149,92,156435966,BS,"LC","locus ceruleus, left",126789834,96,159,134,-5.0,-43.0,-50.0,-4.0890401137129304,-43.492095002671697,-49.8256838104603
9677,92,156436068,BS,"Sp5","spinal trigeminal nucleus, left",127950448,99,165,134,-8.0,-43.0,-56.0,-7.3906350239657099,-44.162095030283297,-55.0682956208307
9020,91,148955244,BS,"CnF","cuneiform nucleus, left",126684817,97,114,128,-6.0,-37.0,-5.0,-4.6945408486859801,-35.6863441848256,-8.42819241985274
9054,91,148955131,BS,"RN","red nucleus, left",127503683,99,127,113,-8.0,-22.0,-18.0,-6.85136196602949,-19.972060242654301,-18.5881096359323
9054,8,156906564,CX,"RN","red nucleus, left",126917538,93,114,105,-2.0,-14.0,-5.0,-1.1288288964691999,-11.483303245276,-5.49562336778707
4518,8,147628395,CX,"Sb","subthalamic nucleus, left",126910134,106,113,106,-15.0,-15.0,-4.0,-14.1224335839931,-13.766686057130901,-3.64059559201983
4395,8,147628297,CX,"DTA","anterior group of nuclei, left",125582055,94,92,105,-3.0,-14.0,17.0,-2.53593891066539,-13.0696512442717,22.5242117779225
4256,8,147628198,CX,"CA3","CA3 field, left",127094416,110,129,106,-19.0,-15.0,-20.0,-16.9810920257021,-12.9355522191589,-18.530976242167
4281,8,147628393,CX,"TCd","tail of caudate nucleus, left",120899342,131,126,107,-40.0,-16.0,-17.0,-37.371667072151503,-16.541289789117101,-16.9833710478464
4255,8,147628377,CX,"CA2","CA2 field, left",127094417,120,126,107,-29.0,-16.0,-17.0,-27.099831929762001,-14.395536412141301,-15.8758759812101
4329,7,147628391,CX,"ATZ","amygdalohippocampal transition zone, left",126769121,107,126,92,-16.0,-1.0,-17.0,-15.5192420466495,0.38551302017939898,-15.0421391775035
4672,7,147628343,CX,"MM","medial mammillary nucleus, left",126528477,101,121,91,-10.0,0.0,-12.0,-10.240816851473699,1.2913830457708799,-10.5151569818733
4351,7,147628311,CX,"BMA","basomedial nucleus, left",120660851,115,126,92,-24.0,-1.0,-17.0,-23.5625066413801,-0.21092483863703801,-15.8788089755307
4322,7,147628226,CX,"Cl","claustrum, left",120985899,130,121,92,-39.0,-1.0,-12.0,-37.371643559491702,-2.8367038753355001,-12.7085168992516
4322,6,147628210,CX,"Cl","claustrum, left",122692231,118,114,83,-27.0,8.0,-5.0,-27.5419914057345,7.5035536926573796,-4.04687348725987
