structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,mni_nlin_x,mni_nlin_y,mni_nlin_z
9677,93,146507575,BS,"Sp5","spinal trigeminal nucleus, left",114477404,96,170,132,-5.0,-41.0,-61.0,-4.89494715033576,-42.787673676948799,-65.3616216910044
9561,93,146507717,BS,"IO","inferior olivary complex, left",120824708,93,169,124,-2.0,-33.0,-60.0,-1.8837067865880399,-34.159625496709097,-63.2948871306407
9677,93,146507605,BS,"Sp5","spinal trigeminal nucleus, left",120823192,98,166,130,-7.0,-39.0,-57.0,-7.3590093546474504,-40.458805921065697,-60.8368305035252
9614,93,146507573,BS,"LMRt","lateral medullary reticular group, left",113855751,98,166,126,-7.0,-35.0,-57.0,-7.65544943789134,-36.249615310822399,-60.3570572218392
9589,93,146507557,BS,"CMRt","central medullary reticular group, left",120823191,95,166,127,-4.0,-36.0,-57.0,-4.2419910982729903,-37.354099412541899,-60.5267001432864
9561,93,146507541,BS,"IO","inferior olivary complex, left",113855742,94,166,125,-3.0,-34.0,-57.0,-3.02538686226191,-35.272191902023899,-60.3056179428526
9543,93,146507699,BS,"Cu","cuneate nucleus, left",113900390,96,166,132,-5.0,-41.0,-57.0,-5.42726496223752,-42.894837746711097,-60.9762413459908
9525,93,146507621,BS,"CGS","central glial substance",114089994,92,166,130,-1.0,-39.0,-57.0,-0.92316012766671596,-40.792487481076499,-60.8410260302364
9677,93,146507635,BS,"Sp5","spinal trigeminal nucleus, left",120147764,96,162,134,-5.0,-43.0,-53.0,-6.2865348497581204,-45.120523539439702,-56.7623230451767
9642,93,146507619,BS,"RaM","raphe nuclei of medulla",120910758,91,162,134,0.0,-43.0,-53.0,-0.64381406246351103,-45.128901948950499,-56.7095227400529
9614,93,146507603,BS,"LMRt","lateral medullary reticular group, left",113855843,97,162,131,-6.0,-40.0,-53.0,-6.8444082727057296,-41.754462166746002,-56.7510322429453
9598,93,146507587,BS,"GiRt","gigantocellular group, left",120822945,92,162,134,-1.0,-43.0,-53.0,-1.8509227902130201,-45.053019741478103,-56.7611555828403
9589,93,146507667,BS,"CMRt","central medullary reticular group, left",120138927,94,162,134,-3.0,-43.0,-53.0,-4.1337560946084997,-44.993105458558198,-56.7904518046138
9561,93,146507571,BS,"IO","inferior olivary complex, left",113450698,94,163,127,-3.0,-36.0,-54.0,-3.4224225269812698,-37.262407803484898,-57.5176947750797
9555,93,146507651,BS,"Gr","gracile nucleus, left",120870953,92,161,139,-1.0,-48.0,-52.0,-1.48869017503047,-49.617463068618001,-55.5136394698799
9543,93,146507555,BS,"Cu","cuneate nucleus, left",113908327,95,161,137,-4.0,-46.0,-52.0,-5.1585213325149502,-47.797226697499099,-55.6172986627474
9520,93,146507539,BS,"Arc","arcuate nucleus of medulla, left",113902748,95,164,122,-4.0,-31.0,-55.0,-4.09654414060594,-31.992795661442099,-57.9825479165816
9492,92,146022014,BS,"Pn","pontine nuclei, left",113855575,98,142,114,-7.0,-23.0,-33.0,-7.6622978600599696,-23.0574445802153,-35.7015780019694
9178,92,146022030,BS,"SOC","superior olivary complex, left",116841438,100,141,126,-9.0,-35.0,-32.0,-9.3676269449807297,-35.462420602241302,-35.6983444418425
9161,92,146021996,BS,"PRF","pontine reticular formation, left",114559906,93,141,129,-2.0,-38.0,-32.0,-2.2388050891806901,-37.818975086090198,-34.7184286392982
4308,7,127687508,CX,"nbM","basal nucleus of meynert, left",114356722,108,121,87,-17.0,4.0,-12.0,-18.692964552412001,6.0244812545428097,-13.2347728340547
9698,92,146022010,BS,"8Ve","vestibular nuclei, left",116911428,99,147,127,-8.0,-36.0,-38.0,-8.9073824225212803,-36.807864986053801,-42.7019525920997
9158,92,146021992,BS,"RPn","pontine raphe nucleus, left",116028074,92,147,126,-1.0,-35.0,-38.0,-1.2598163861017,-35.4311753174687,-41.4226120652596
9642,92,146021948,BS,"RaM","raphe nuclei of medulla",119923211,91,156,126,0.0,-35.0,-47.0,0.0079441622714865896,-35.806819359729701,-50.3283343420197
9520,92,146021900,BS,"Arc","arcuate nucleus of medulla, left",120028854,92,157,122,-1.0,-31.0,-48.0,-0.39974714648343601,-31.2443247391993,-51.5293884979204
9492,92,146022076,BS,"Pn","pontine nuclei, left",113450775,93,159,118,-2.0,-27.0,-50.0,-1.76516095774001,-27.098568879186399,-53.2463292049969
9677,92,146021978,BS,"Sp5","spinal trigeminal nucleus, left",114709366,97,150,131,-6.0,-40.0,-41.0,-7.1299262150486298,-40.842036897926498,-44.858999012748
9561,92,146022060,BS,"IO","inferior olivary complex, left",112739136,93,151,127,-2.0,-36.0,-42.0,-2.4806359528413,-36.681774585856303,-45.6136041208869
9520,92,146022044,BS,"Arc","arcuate nucleus of medulla, left",116908654,93,152,122,-2.0,-31.0,-43.0,-1.8509803435254299,-31.502072169226299,-46.9836993085851
9143,92,146021898,BS,"7","facial motor nucleus, left",113855649,97,150,130,-6.0,-39.0,-41.0,-7.1276116787143602,-39.794365392754599,-45.023860786432
9143,92,146022012,BS,"7","facial motor nucleus, left",120403074,96,150,130,-5.0,-39.0,-41.0,-6.0226302668271501,-39.763214893418898,-44.8044123144648
9492,91,139428011,BS,"Pn","pontine nuclei, left",113849780,100,140,118,-9.0,-27.0,-31.0,-9.3336625459052804,-27.322767963874401,-34.1764786727387
9492,91,139428045,BS,"Pn","pontine nuclei, left",114128525,98,132,114,-7.0,-23.0,-23.0,-7.5178376882269697,-22.593001047684101,-26.4510312269454
9161,91,139428061,BS,"PRF","pontine reticular formation, left",114128421,93,131,126,-2.0,-35.0,-22.0,-1.9533214938537899,-35.166569288728802,-25.0333417500727
9146,91,139428077,BS,"LPB","lateral parabrachial nucleus, left",113762042,100,130,128,-9.0,-37.0,-21.0,-9.1061296588146607,-37.433024111934401,-24.9197753346069
9075,91,139428075,BS,"SNR","substantia nigra, pars reticulata, left",117277589,95,127,121,-4.0,-30.0,-18.0,-3.9766451869511199,-29.5863527748742,-22.0206474583018
9022,91,139428139,BS,"SubCn","subcuneiform nucleus, left",113748129,96,126,127,-5.0,-36.0,-17.0,-4.7563425505397703,-35.998300528501801,-21.0036018573849
4641,8,127687855,CX,"DMH","dorsomedial hypothalamic nucleus, left",113556744,100,111,98,-9.0,-7.0,-2.0,-9.5656256748408506,-6.0351295023934997,-5.77191930383295
4440,10,139379729,CX,"LGd","dorsal lateral geniculate nucleus, left",111263691,117,114,117,-26.0,-26.0,-5.0,-25.793380670178902,-25.340440283625899,-8.55826289480712
4288,10,139379898,CX,"Pu","putamen, left",113266299,129,111,117,-38.0,-26.0,-2.0,-35.343964441307499,-25.787759728432899,-2.46091035645811
4281,10,139379882,CX,"TCd","tail of caudate nucleus, left",1406550,127,114,117,-36.0,-26.0,-5.0,-34.241015256701097,-25.842610865895701,-6.36368558778866
4257,10,139379850,CX,"CA4","CA4 field, left",112954868,121,118,117,-30.0,-26.0,-9.0,-29.733307690583899,-26.0196879776549,-12.2549777534359
4255,10,139379810,CX,"CA2","CA2 field, left",113044491,126,116,117,-35.0,-26.0,-7.0,-33.786987050163297,-25.972972134075,-8.87428499017765
4440,10,139379780,CX,"LGd","dorsal lateral geniculate nucleus, left",111263692,116,114,117,-25.0,-26.0,-5.0,-24.850860346935999,-25.287919588420301,-8.63268249617791
4257,10,139379764,CX,"CA4","CA4 field, left",113266083,120,118,117,-29.0,-26.0,-9.0,-28.823663536049601,-25.963530315969901,-12.4100801042308
9079,10,139379762,CX,"PTec","pretectal region",113615317,103,104,117,-12.0,-26.0,5.0,-12.2225408305285,-24.386982657781498,1.46027723420705
9004,10,139379880,CX,"CGMB","central gray substance of midbrain, left",111350082,100,105,117,-9.0,-26.0,4.0,-9.1577444550002092,-24.332709210078399,0.223291328376972
4437,10,139379848,CX,"ILc","caudal group of intralaminar nuclei, left",112613974,105,101,117,-14.0,-26.0,8.0,-14.4226266290064,-24.241091194831,5.03052204614914
4417,10,139379792,CX,"DTLv","lateral group of nuclei, left, ventral division",112946261,112,99,117,-21.0,-26.0,10.0,-20.641470972207198,-24.4278284463666,7.21861488196931
4409,10,139379776,CX,"DTLd","lateral group of nuclei, left, dorsal division",111353032,108,99,117,-17.0,-26.0,10.0,-17.221970594115099,-24.236174245957798,7.23391080651055
4400,10,139379760,CX,"DTM","medial group of nuclei, left",112954512,101,95,117,-10.0,-26.0,14.0,-10.3646704737567,-24.303359845341799,13.4750430825537
4288,10,139379725,CX,"Pu","putamen, left",113186801,122,102,118,-31.0,-27.0,7.0,-28.524670840394801,-25.849838642328798,5.2096850378306
9004,10,139379896,CX,"CGMB","central gray substance of midbrain, left",113819219,99,105,117,-8.0,-26.0,4.0,-8.1534766324205403,-24.290928175815001,0.231489128430572
4444,10,139379727,CX,"MG","medial geniculate complex, left",113819220,110,111,117,-19.0,-26.0,-2.0,-18.956525584092098,-24.936475709924999,-5.9802465011509
9074,9,139379908,CX,"SNC","substantia nigra, pars compacta, left",111937781,104,119,109,-13.0,-18.0,-10.0,-14.324577623262501,-16.619075470395298,-14.5493528919152
9054,9,139379774,CX,"RN","red nucleus, left",111937779,98,118,109,-7.0,-18.0,-9.0,-7.5967589929991899,-16.5481492754075,-13.8652621231297
9031,9,139379862,CX,"3","oculomotor nuclear complex, left",111938333,93,117,109,-2.0,-18.0,-8.0,-1.7445734257663901,-16.464704548012801,-12.9391397491098
4518,9,139379892,CX,"Sb","subthalamic nucleus, left",111887279,107,111,109,-16.0,-18.0,-2.0,-16.757597856711101,-16.8762639148452,-6.08302426364955
4507,9,139379876,CX,"ZI","zona incerta, left",111938330,107,112,109,-16.0,-18.0,-3.0,-16.802025511440501,-16.810900674979798,-7.13542539000669
4506,9,139379860,CX,"R","reticular nucleus of thalamus, left",112157619,111,98,109,-20.0,-18.0,11.0,-19.8186287301193,-17.1412350099076,8.6866537559516
4437,9,139379806,CX,"ILc","caudal group of intralaminar nuclei, left",112147668,99,105,109,-8.0,-18.0,4.0,-8.1939754013829305,-17.076911566290601,0.267603191813704
4409,9,139379894,CX,"DTLd","lateral group of nuclei, left, dorsal division",113819304,105,89,109,-14.0,-18.0,20.0,-14.7892152114593,-17.254668018027299,17.7140784605977
4400,9,139379804,CX,"DTM","medial group of nuclei, left",112158317,98,96,109,-7.0,-18.0,13.0,-8.0654859587100898,-17.4610281493805,12.0214712896688
4296,9,139379788,CX,"GPi","globus pallidus, internal segment, left",112322075,113,112,109,-22.0,-18.0,-3.0,-22.304165562958801,-16.764748211813899,-6.63666509964876
4288,9,139379756,CX,"Pu","putamen, left",112148292,122,108,109,-31.0,-18.0,1.0,-29.281487400538499,-16.922356074091699,-0.151126470656179
9708,11,139379890,CX,"CPLV","choroid plexus of the lateral ventricle",113075242,119,102,129,-28.0,-38.0,7.0,-25.8312108162642,-37.126489017777303,4.32456764260367
4532,11,139379874,CX,"PIN","pineal gland",113512322,104,112,129,-13.0,-38.0,-3.0,-12.2042326129615,-37.0856735485116,-6.63700743168281
4409,11,139379858,CX,"DTLd","lateral group of nuclei, left, dorsal division",113042947,109,105,129,-18.0,-38.0,4.0,-17.0204383541247,-36.893293560072898,1.07789718236476
4257,11,139379786,CX,"CA4","CA4 field, left",113213777,115,104,129,-24.0,-38.0,5.0,-22.3814454891805,-37.1947125107395,1.44541167914421
4258,11,139379802,CX,"DG","dentate gyrus, left",112429620,114,105,129,-23.0,-38.0,4.0,-21.595412881467102,-37.271007322684703,0.339741172230493
4282,11,139379842,CX,"BCd","body of caudate nucleus, left",113074648,124,98,129,-33.0,-38.0,11.0,-29.792640691040699,-36.2862244085482,10.8391304987192
4256,11,139379906,CX,"CA3","CA3 field, left",113355697,114,104,129,-23.0,-38.0,5.0,-21.488437003543101,-37.078408377584601,1.5321805420789
4409,11,139379721,CX,"DTLd","lateral group of nuclei, left, dorsal division",113509827,108,105,129,-17.0,-38.0,4.0,-16.072309697731001,-36.815422679550402,1.27793027090922
4120,12,126435041,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",112191395,104,48,138,-13.0,-47.0,61.0,-13.3500414571576,-46.055898409421502,62.5557146784948
4237,12,126435073,CX,"CgGr-s","cingulate gyrus, retrosplenial part, left, superior bank of gyrus",112191356,93,76,138,-2.0,-47.0,33.0,-2.1191261777483699,-45.522283745936903,36.6654527258347
4099,12,126435137,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",112191642,131,57,139,-40.0,-48.0,52.0,-41.609743567552798,-48.925761338567099,50.7420026524322
4099,12,126435105,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",112191641,132,54,139,-41.0,-48.0,55.0,-43.152491346893797,-49.195955213095303,53.2002445091805
4120,14,126435011,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",112725872,94,51,159,-3.0,-68.0,58.0,-2.9319146133530301,-66.014623457167801,60.0532745508453
4099,14,126434979,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",112725870,111,73,160,-20.0,-69.0,36.0,-24.158736101835501,-66.990351710332504,38.283555720065
4098,14,126435153,CX,"SPL-s","superior parietal lobule, left, superior bank of gyrus",112725871,109,39,159,-18.0,-68.0,70.0,-17.941893570753699,-64.927222775954903,71.1855099751174
4114,14,126435027,CX,"AnG-i","angular gyrus, left, inferior bank of gyrus",112708384,132,57,161,-41.0,-70.0,52.0,-37.361786480785703,-68.522043221002605,53.6505907760426
4194,14,126435091,CX,"LiG-str","lingual gyrus, left, striate",112718485,97,106,158,-6.0,-67.0,3.0,-5.4680085121219699,-63.8906634063773,3.42188713610818
4193,14,126435059,CX,"LiG-pest","lingual gyrus, left, peristriate",112718482,108,111,158,-17.0,-67.0,-2.0,-14.9685923788919,-64.621992283922907,-1.61449076137607
4200,14,126435155,CX,"OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",112797082,127,116,160,-36.0,-69.0,-7.0,-29.389007184788401,-68.924657989664396,-6.42987320558205
4120,15,126434997,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",112731857,97,54,172,-6.0,-81.0,55.0,-7.0646572215792398,-78.311597290795902,54.060804328865
4201,15,126435125,CX,"OTG-i","occipito-temporal gyrus, left, inferior bank of gyrus",112731491,120,126,173,-29.0,-82.0,-17.0,-25.819015925370898,-82.9764570788019,-13.6232404742071
4193,15,126435093,CX,"LiG-pest","lingual gyrus, left, peristriate",112731490,99,124,171,-8.0,-80.0,-15.0,-9.6684136095554205,-78.205928411294806,-11.6533506862172
4194,16,126435095,CX,"LiG-str","lingual gyrus, left, striate",112783485,92,116,184,-1.0,-93.0,-7.0,-0.95583353453034103,-90.188114062998196,-2.85368822452918
4214,16,126435063,CX,"SOG-s","superior occipital gyrus, left, superior bank of gyrus",112782883,112,79,182,-21.0,-91.0,30.0,-27.197172277520899,-87.797502991572401,32.3757698497517
4120,13,126435009,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",112193675,100,61,149,-9.0,-58.0,48.0,-8.7473214142511608,-55.950172300826601,51.0601600926635
4194,13,126434532,CX,"LiG-str","lingual gyrus, left, striate",112196093,110,106,150,-19.0,-59.0,3.0,-17.4208086739328,-56.8325263946682,2.35572144662981
4121,13,126434469,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",112194048,94,97,149,-3.0,-58.0,12.0,-2.3962128798427802,-56.283236828160803,15.3074423077142
4172,13,126434359,CX,"PLT","planum temporale, left",112193967,148,81,151,-57.0,-60.0,28.0,-56.568751979441302,-56.366200109559799,29.7927199336465
4135,13,126434583,CX,"STG-l","superior temporal gyrus, left, lateral bank of gyrus",112193968,153,85,151,-62.0,-60.0,24.0,-60.0191984477839,-57.848360587761,24.7927519883404
4107,13,126434565,CX,"SMG-i","supramarginal gyrus, left, inferior bank of gyrus",112193966,149,68,152,-58.0,-61.0,41.0,-56.564579990209502,-58.958870564704597,42.1569937106858
4151,13,126434472,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",112193023,150,108,150,-59.0,-59.0,1.0,-53.027613231399002,-59.174129358840197,1.92221012546062
4143,12,126434329,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",112191704,157,113,139,-66.0,-48.0,-4.0,-60.665347730326097,-48.997673638663798,-1.810516381118
4230,9,126434399,CX,"CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",1408337,98,63,109,-7.0,-18.0,46.0,-6.7052568824807297,-18.339504308331598,44.8670470305528
4074,9,126434381,CX,"PCLa-i","paracentral lobule, anterior part, left, inferior bank of gyrus",1408338,98,59,109,-7.0,-18.0,50.0,-7.0824405042261596,-18.8108899983885,48.7888778907802
4030,7,126434326,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",1407328,121,53,86,-30.0,5.0,56.0,-26.758973646969402,1.4849251620875601,58.3870743517685
4230,11,126434502,CX,"CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",111795932,96,74,129,-5.0,-38.0,35.0,-5.0958079244372199,-37.197145451755802,37.4409090967453
4120,11,126434483,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",111795933,93,57,129,-2.0,-38.0,52.0,-2.4505133736817899,-40.4965769432279,53.3004484149411
4159,11,126434463,CX,"FuG-l","fusiform gyrus, left, lateral bank of gyrus",111795831,120,128,129,-29.0,-38.0,-19.0,-28.2188175217096,-38.744059455589998,-21.4126510496138
4149,11,126434397,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",111795833,144,134,129,-53.0,-38.0,-25.0,-50.9791128272986,-40.194218512125701,-21.4808204978923
4143,11,126434527,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",111796073,160,127,129,-69.0,-38.0,-18.0,-65.326276442059694,-40.540066276022301,-13.8079886382276
4160,10,126434322,CX,"FuG-cos","fusiform gyrus, left, bank of cos",111794095,126,130,117,-35.0,-26.0,-21.0,-35.611585199588099,-26.238454919620999,-21.7248629658799
4149,10,126434557,CX,"ITG-its","inferior temporal gyrus, left, bank of the its",111794097,137,133,117,-46.0,-26.0,-24.0,-44.874804437782799,-27.691214748992198,-22.5224697685215
4151,10,126434437,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",111794576,151,137,117,-60.0,-26.0,-28.0,-55.661200278318198,-28.941075447863,-23.0006109891131
4150,10,126434411,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",111794577,150,146,117,-59.0,-26.0,-37.0,-57.589215461946999,-26.873474290943001,-29.6420973832008
4143,10,126434395,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",111794575,154,136,117,-63.0,-26.0,-27.0,-59.740101326403902,-28.208646829409499,-21.3794290734694
4087,9,126432591,CX,"PoG-cs","postcentral gyrus, left, bank of the central sulcus",1408334,141,57,109,-50.0,-18.0,52.0,-48.105624025697402,-19.1642233384751,55.018116937286
4087,9,126434993,CX,"PoG-cs","postcentral gyrus, left, bank of the central sulcus",1408334,140,57,109,-49.0,-18.0,52.0,-46.450160648432899,-19.148579165753201,55.1107001741081
4014,9,126432558,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",1408332,134,42,108,-43.0,-17.0,67.0,-41.360334407226603,-15.5709509772601,68.11539326049
4088,9,126432608,CX,"PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",1408341,155,68,109,-64.0,-18.0,41.0,-60.649728964469197,-18.474885275786999,44.3757497117437
4150,9,126432640,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",1408353,156,141,109,-65.0,-18.0,-32.0,-63.684551743632497,-19.5157862247098,-26.391670709763
4151,9,126432507,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",1408347,154,134,109,-63.0,-18.0,-25.0,-61.8776495906232,-19.232041709858098,-19.0434683674454
4024,8,126432570,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",1407922,113,56,96,-22.0,-5.0,53.0,-23.0295840930902,-6.8018069351651604,54.1342876597863
4088,8,126432487,CX,"PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",1407856,159,81,97,-68.0,-6.0,28.0,-65.833057673225497,-8.85532221149961,31.3092538498583
4014,8,126432636,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",1407853,152,69,97,-61.0,-6.0,40.0,-57.668188213904102,-5.44697606852794,44.1463012169031
4178,8,126432556,CX,"PLP","planum polare, left",1407831,142,119,97,-51.0,-6.0,-10.0,-48.299571256200203,-7.5016098792557901,-5.80929751472282
4160,8,126432505,CX,"FuG-cos","fusiform gyrus, left, bank of cos",1407821,119,151,98,-28.0,-7.0,-42.0,-29.720078760132399,-7.22556851379092,-40.7430722456443
4150,8,126432622,CX,"ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",1407820,134,156,98,-43.0,-7.0,-47.0,-44.692943908976098,-7.5419337374261204,-45.8777029325565
4151,8,126432521,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",1407863,145,146,97,-54.0,-6.0,-37.0,-53.142518450219001,-6.9317676183779398,-34.9653948506053
4178,7,126432184,CX,"PLP","planum polare, left",1407366,149,117,86,-58.0,5.0,-8.0,-56.686848705635597,2.3650129489420002,-3.33615112467812
4178,7,126432150,CX,"PLP","planum polare, left",1407362,151,115,86,-60.0,5.0,-6.0,-58.202135137593103,2.5703325395734602,-1.45023391453007
4178,7,126432501,CX,"PLP","planum polare, left",1407362,150,115,86,-59.0,5.0,-6.0,-57.310367599085701,2.7175486183252802,-1.34464752384324
4142,7,126432134,CX,"MTG-s","middle temporal gyrus, left, superior bank of gyrus",1407360,148,132,86,-57.0,5.0,-23.0,-56.805739172192503,3.0350217469502199,-18.5341555714092
4151,7,126432072,CX,"ITG-mts","inferior temporal gyrus, left, bank of mts",1407343,132,150,86,-41.0,5.0,-41.0,-41.827221639290798,5.5999753629925904,-39.5468557320784
4288,7,126432517,CX,"Pu","putamen, left",1404174,114,97,88,-23.0,3.0,12.0,-23.1166171389103,1.43037654021302,12.5377790009332
4282,7,126432120,CX,"BCd","body of caudate nucleus, left",1404173,104,89,88,-13.0,3.0,20.0,-13.184261689888199,0.70885970945739296,20.8256578236337
4223,7,126432088,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1407321,99,71,88,-8.0,3.0,38.0,-7.5151732046548503,-0.47606243096378198,39.511555349805
4288,6,126432230,CX,"Pu","putamen, left",1403563,112,106,77,-21.0,14.0,3.0,-21.883340188459599,12.763248059148699,3.41160861209121
4178,6,126431691,CX,"PLP","planum polare, left",1404070,144,120,77,-53.0,14.0,-11.0,-54.2545010734855,9.9245255703351702,-5.72717310060169
4903,6,126431723,CX,"TP-s","temporal pole, left, superior aspect",1403544,116,146,78,-25.0,13.0,-37.0,-29.3159154941665,11.69967704019,-37.0468248850301
4280,6,126431627,CX,"HCd","head of caudate nucleus, left",1403557,104,93,77,-13.0,14.0,16.0,-12.933647553286701,12.258688562089599,16.3477427631463
4024,5,126431689,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",1403303,119,55,64,-28.0,27.0,54.0,-23.339245149473602,25.8113510888377,56.0942598052176
4051,5,126431787,CX,"MOrG","medial orbital gyrus, left",1403313,112,137,68,-21.0,23.0,-28.0,-26.2071622531383,21.343985694410499,-23.9693871302457
4273,5,126431803,CX,"SIG","short insular gyri, left",1403316,116,126,68,-25.0,23.0,-17.0,-28.656328482017098,22.472515610872001,-13.283261133548
