structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,mni_nlin_x,mni_nlin_y,mni_nlin_z
4099,11,11121,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",1270315,120,53,160,-29.0,-69.0,56.0,-31.9535008582416,-69.782523861446506,53.4962029690434
4143,10,11097,CX,"MTG-i","middle temporal gyrus, left, inferior bank of gyrus",1270696,146,97,148,-55.0,-57.0,12.0,-50.084674528307403,-58.838737589942099,8.90217156062097
4230,10,11088,CX,"CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",1270784,96,73,146,-5.0,-55.0,36.0,-5.6271869726287003,-55.704421699210499,35.1698045692436
4120,10,11072,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",1270788,97,60,146,-6.0,-55.0,49.0,-8.2628880579003408,-54.0917310595011,51.893501828002
4113,10,11112,CX,"AnG-s","angular gyrus, left, superior bank of gyrus",1269851,127,58,147,-36.0,-56.0,51.0,-36.3340358360973,-57.843918625762399,49.4525219669697
4099,10,11104,CX,"SPL-i","superior parietal lobule, left, inferior bank of gyrus",1270106,120,44,146,-29.0,-55.0,65.0,-32.2610543332096,-56.218484670954098,64.1577825767467
4201,10,11144,CX,"OTG-i","occipito-temporal gyrus, left, inferior bank of gyrus",1270773,125,118,147,-34.0,-56.0,-9.0,-28.474879427070501,-57.560423185243003,-9.72712385213914
4193,10,11277,CX,"LiG-pest","lingual gyrus, left, peristriate",1270774,123,115,147,-32.0,-56.0,-6.0,-26.0638364271861,-57.589787646913798,-6.81726969830796
4186,10,11120,CX,"Cun-pest","cuneus, left, peristriate",1270777,106,92,146,-15.0,-55.0,17.0,-12.6118951457912,-56.083825252668099,13.7197777330803
4200,10,11276,CX,"OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",1270766,140,121,147,-49.0,-56.0,-12.0,-44.605137745897402,-57.3883636733188,-10.7132959327039
4121,11,11150,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",1270313,100,77,159,-9.0,-68.0,32.0,-8.7480735723425003,-68.595742681526403,27.7299183501801
4121,11,11142,CX,"Pcu-i","precuneus, left, inferior lateral bank of gyrus",1270312,102,79,159,-11.0,-68.0,30.0,-10.348188426832699,-67.961007152897196,25.7994705029116
4120,11,11134,CX,"Pcu-s","precuneus, left, superior lateral bank of gyrus",1270311,97,50,159,-6.0,-68.0,59.0,-6.6522504514023,-69.908968753065906,59.951936728886
4186,11,11095,CX,"Cun-pest","cuneus, left, peristriate",1270321,112,88,159,-21.0,-68.0,21.0,-18.4813567841144,-67.434545273769501,17.8062068829267
4194,11,11087,CX,"LiG-str","lingual gyrus, left, striate",1270325,100,110,160,-9.0,-69.0,-1.0,-7.7611589428388799,-70.510074652399894,-3.48960355589702
4193,11,11079,CX,"LiG-pest","lingual gyrus, left, peristriate",1270887,110,103,160,-19.0,-69.0,6.0,-15.679172556412601,-70.064666696858595,3.46745818780747
4187,11,11071,CX,"Cun-str","cuneus, left, striate",1270322,109,95,159,-18.0,-68.0,14.0,-15.0395028575988,-69.300146206692901,10.143368661045
4186,11,11063,CX,"Cun-pest","cuneus, left, peristriate",1270320,113,89,159,-22.0,-68.0,20.0,-19.2655808021029,-67.614166681291707,16.7679665717591
4214,11,11151,CX,"SOG-s","superior occipital gyrus, left, superior bank of gyrus",1270794,145,82,161,-54.0,-70.0,27.0,-51.9593873010283,-67.903245597415605,24.6913256441914
4207,11,11143,CX,"IOG-s","inferior occipital gyrus, left, superior bank of gyrus",1270796,152,110,162,-61.0,-71.0,-1.0,-56.137480242662697,-71.234277528669594,-1.09400172544978
4014,5,11149,CX,"PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",1270925,154,99,88,-63.0,3.0,10.0,-60.835976112120001,2.0689097214511198,8.44193124039931
4224,4,11116,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1269857,94,85,74,-3.0,17.0,24.0,-3.31016239706483,17.6030069348508,29.2267428103579
4223,4,11108,CX,"CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1269856,95,66,74,-4.0,17.0,43.0,-3.1119172632446301,17.151884994603002,46.3491720637187
4023,4,11100,CX,"SFG-m","superior frontal gyrus, left, medial bank of gyrus",1269855,95,43,74,-4.0,17.0,66.0,-2.0900374718111498,16.736997676883501,67.6146311146504
4031,4,11140,CX,"MFG-i","middle frontal gyrus, left, inferior bank of gyrus",1270067,138,57,74,-47.0,17.0,52.0,-47.629428630571802,14.8761858580944,49.6874415500947
4030,4,11132,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",1270066,116,60,74,-25.0,17.0,49.0,-26.8055344212957,16.112332169499599,48.0338988459719
4905,4,11077,CX,"TP-m","temporal pole, left, medial aspect",1270352,119,152,75,-28.0,16.0,-43.0,-31.2938257903016,16.754894671580502,-42.3387538180143
4904,4,11069,CX,"TP-i","temporal pole, left, inferior aspect",1270353,137,149,75,-46.0,16.0,-40.0,-46.8185205989205,14.006611046991001,-40.4506949277423
4903,4,11061,CX,"TP-s","temporal pole, left, superior aspect",1270351,123,136,75,-32.0,16.0,-27.0,-35.160215539860502,14.304152620466899,-27.504000857505
4224,3,11068,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,96,92,63,-5.0,28.0,17.0,-6.0512581778988102,27.083186440014298,19.0760613620623
4224,3,10997,CX,"CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,95,92,63,-4.0,28.0,17.0,-4.9397586649590899,27.168377603271502,19.1158508023851
4039,2,10965,CX,"trIFG","inferior frontal gyrus, triangular part, left",1266555,128,113,44,-37.0,47.0,-4.0,-38.996791563786601,41.613863614440803,-3.06230983267292
4048,2,10996,CX,"GRe","gyrus rectus, left",1266592,96,138,44,-5.0,47.0,-29.0,-6.1652381725754903,45.002995766308103,-26.433551000464
4024,2,11084,CX,"SFG-l","superior frontal gyrus, left, lateral bank of gyrus",1266482,116,58,47,-25.0,44.0,51.0,-25.689822939274201,42.2134099546683,46.0805369487679
4030,2,10988,CX,"MFG-s","middle frontal gyrus, left, superior bank of gyrus",1266483,133,69,46,-42.0,45.0,40.0,-42.105506555921998,41.154961486910899,35.5603402846511
4051,3,11053,CX,"MOrG","medial orbital gyrus, left",1265850,102,133,59,-11.0,32.0,-24.0,-13.429906256778001,30.8170525631297,-21.8227029608589
4051,4,11148,CX,"MOrG","medial orbital gyrus, left",1270348,115,135,75,-24.0,16.0,-26.0,-27.061563236914601,14.5726873107352,-25.5196619427709
9677,92,14673,BS,"Sp5","spinal trigeminal nucleus, left",1331852,96,171,133,-5.0,-42.0,-62.0,-5.6411815554250602,-43.137587588709103,-64.1749094636043
9677,92,14665,BS,"Sp5","spinal trigeminal nucleus, left",1330545,96,168,133,-5.0,-42.0,-59.0,-5.81211032173369,-43.562526272076099,-60.8140687279776
9598,92,14585,BS,"GiRt","gigantocellular group, left",1335725,93,166,126,-2.0,-35.0,-57.0,-2.33249325985759,-36.348688226540098,-58.3667743813348
9677,92,14577,BS,"Sp5","spinal trigeminal nucleus, left",1324449,96,164,129,-5.0,-38.0,-55.0,-5.7603176056204397,-39.696662350974101,-56.4430832328105
9543,92,14545,BS,"Cu","cuneate nucleus, left",1335494,96,164,128,-5.0,-37.0,-55.0,-5.7851461434092197,-38.637668636357802,-56.3873722876523
9614,92,14450,BS,"LMRt","lateral medullary reticular group, left",1333227,98,162,127,-7.0,-36.0,-53.0,-8.0667622346022902,-37.737625709191597,-54.2570365909357
9698,92,14579,BS,"8Ve","vestibular nuclei, left",1333011,97,161,131,-6.0,-40.0,-52.0,-6.6930198611723402,-42.123362016689299,-53.5390465403216
9677,92,14513,BS,"Sp5","spinal trigeminal nucleus, left",1324175,97,162,128,-6.0,-37.0,-53.0,-6.8848611446417403,-38.819345872824996,-54.3779080636619
9642,92,14505,BS,"RaM","raphe nuclei of medulla",1332341,91,161,128,0.0,-37.0,-52.0,-0.42437077614892499,-38.9854695734467,-53.4673393918325
9598,92,14497,BS,"GiRt","gigantocellular group, left",1330195,93,162,128,-2.0,-37.0,-53.0,-2.5347262395134802,-38.878788502451698,-54.4954780263364
9561,92,14489,BS,"IO","inferior olivary complex, left",1325705,96,163,124,-5.0,-33.0,-54.0,-5.86769485075268,-34.597697541755899,-55.1698227962302
9520,92,14481,BS,"Arc","arcuate nucleus of medulla, left",1328329,92,163,121,-1.0,-30.0,-54.0,-1.3309617426146201,-31.756313341136,-54.6913643011897
9561,92,14363,BS,"IO","inferior olivary complex, left",1329708,95,158,123,-4.0,-32.0,-49.0,-4.9051120982314096,-33.980160995310797,-50.6075003932526
9642,92,14355,BS,"RaM","raphe nuclei of medulla",1330385,91,155,128,0.0,-37.0,-46.0,-0.35622910598329699,-39.636452082707997,-47.7541746664996
9520,92,14442,BS,"Arc","arcuate nucleus of medulla, left",1329236,91,162,119,0.0,-28.0,-53.0,-0.36078164486373498,-29.991245676672399,-53.4061431390913
9492,92,14410,BS,"Pn","pontine nuclei, left",1330214,92,164,114,-1.0,-23.0,-55.0,-1.22705748891658,-24.915960502966499,-54.8867847159295
9698,91,14370,BS,"8Ve","vestibular nuclei, left",1320181,98,147,124,-7.0,-33.0,-38.0,-7.0399903578228802,-35.941954754330901,-39.8649724494437
9492,91,14362,BS,"Pn","pontine nuclei, left",1310774,95,151,115,-4.0,-24.0,-42.0,-4.4026982008944602,-26.0523582095793,-43.5488247341105
9161,91,14547,BS,"PRF","pontine reticular formation, left",1317393,93,148,121,-2.0,-30.0,-39.0,-2.23182335291754,-32.867940092698198,-41.0505220103701
9492,91,14322,BS,"Pn","pontine nuclei, left",1311360,98,142,114,-7.0,-23.0,-33.0,-7.4984140561787198,-25.0539044346712,-34.3828546777474
9146,91,14298,BS,"LPB","lateral parabrachial nucleus, left",1317831,102,137,126,-11.0,-35.0,-28.0,-10.9286337606943,-37.8030327629696,-30.7516220972004
9022,91,14345,BS,"SubCn","subcuneiform nucleus, left",1313924,101,131,121,-10.0,-30.0,-22.0,-9.8701078614939899,-33.0062451112465,-24.7385912688203
9492,91,14329,BS,"Pn","pontine nuclei, left",1310458,97,137,110,-6.0,-19.0,-28.0,-6.3499222865431504,-20.700535843243198,-29.5724131801147
9074,91,14305,BS,"SNC","substantia nigra, pars compacta, left",1313750,100,134,117,-9.0,-26.0,-25.0,-9.3621875446425005,-28.627047295830099,-26.9048616989296
9067,91,14297,BS,"VTA","ventral tegmental area, left",1314370,96,133,118,-5.0,-27.0,-24.0,-4.8990071945698901,-29.241298185736198,-26.2702366575781
4524,7,14026,CX,"Hl","lateral habenular nucleus, left",1273598,92,104,111,-1.0,-20.0,5.0,-0.017575440701063601,-22.054940057665998,3.64012127251423
4523,7,14018,CX,"Hm","medial habenular nucleus, left",1273619,90,105,111,1.0,-20.0,4.0,1.7565093045495099,-21.670538543612199,2.29104947569718
4507,7,13986,CX,"ZI","zona incerta, left",1273499,117,109,111,-26.0,-20.0,0.0,-24.0328746407714,-22.1157374647312,-1.5580605008633
9074,6,14163,CX,"SNC","substantia nigra, pars compacta, left",1287469,102,123,100,-11.0,-9.0,-14.0,-10.8288621831244,-9.7272867010359203,-15.8152525906289
4518,6,14242,CX,"Sb","subthalamic nucleus, left",1287463,104,114,100,-13.0,-9.0,-5.0,-12.865229108527799,-10.580149253743899,-6.79701568142135
4507,6,14234,CX,"ZI","zona incerta, left",1287465,104,110,100,-13.0,-9.0,-1.0,-12.313534201766499,-10.934572390538801,-2.31121518701073
4432,6,14226,CX,"ILr","rostral group of intralaminar nuclei, left",1287461,97,106,100,-6.0,-9.0,3.0,-4.8435397821618098,-10.908563838602401,2.19006142164392
10151,6,14178,CX,"LTu","lateral tuberal nucleus, left",1298100,104,119,100,-13.0,-9.0,-10.0,-13.1332374402431,-9.9087350331556596,-12.187541545436
4648,6,14241,CX,"PeF","perifornical nucleus, left",1299292,97,121,100,-6.0,-9.0,-12.0,-5.5680236797061999,-9.2356251148761803,-14.3200213922898
4637,6,14225,CX,"VMH","ventromedial hypothalamic nucleus, left",1294427,98,123,100,-7.0,-9.0,-14.0,-6.6398813625986497,-9.2771032097088302,-16.1199218885577
4506,6,14209,CX,"R","reticular nucleus of thalamus, left",1287456,109,99,100,-18.0,-9.0,10.0,-16.396444497444801,-11.9743046373576,10.2752475467769
4417,6,14201,CX,"DTLv","lateral group of nuclei, left, ventral division",1287462,103,101,100,-12.0,-9.0,8.0,-10.5059707817854,-11.8054538799033,8.24729628125445
4308,6,14177,CX,"nbM","basal nucleus of meynert, left",1300481,116,110,100,-25.0,-9.0,-1.0,-24.028731375637499,-11.32841235299,-2.20050507587603
4296,6,14169,CX,"GPi","globus pallidus, internal segment, left",1285632,116,106,100,-25.0,-9.0,3.0,-23.897042080136799,-11.4575275702213,2.00973510694818
4295,6,14161,CX,"GPe","globus pallidus, external segment, left",1285631,119,102,100,-28.0,-9.0,7.0,-26.417182816501601,-11.9421573958924,6.56936528931369
4593,5,13794,CX,"SO","supraoptic nucleus, left",1267128,101,125,87,-10.0,4.0,-16.0,-10.3299007801354,3.3496474678875701,-16.690750455541
4311,5,13786,CX,"DBh","nucleus of the diagonal band, left, vertical division",1268422,107,121,87,-16.0,4.0,-12.0,-16.780754670004701,2.3827217048503799,-13.5568725362356
4301,5,13849,CX,"SptN","septal nuclei, left",1282467,96,98,86,-5.0,5.0,11.0,-4.3810810992496503,3.5260610657871401,14.0505085069686
4322,5,14009,CX,"Cl","claustrum, left",1270187,127,108,88,-36.0,3.0,1.0,-34.599286349548898,-0.27135955631254199,1.33673618354223
4310,5,13825,CX,"DBv","nucleus of the diagonal band, left, horizontal division",1272995,99,120,87,-8.0,4.0,-11.0,-8.0919816841990908,3.2885561553415998,-12.3258185224492
4440,8,13763,CX,"LGd","dorsal lateral geniculate nucleus, left",1295416,121,111,126,-30.0,-35.0,-2.0,-24.699810215251802,-39.192804332533299,-5.09340269930086
4506,8,13739,CX,"R","reticular nucleus of thalamus, left",1289300,122,104,126,-31.0,-35.0,5.0,-25.141519364757599,-38.777771206856499,1.73656626181107
4409,8,13699,CX,"DTLd","lateral group of nuclei, left, dorsal division",1295258,109,104,126,-18.0,-35.0,5.0,-14.314491176714901,-38.300080910031397,1.42909662844433
4288,8,13691,CX,"Pu","putamen, left",1289221,129,102,126,-38.0,-35.0,7.0,-32.085698352017999,-37.577480407595402,5.25964572740138
4258,8,13762,CX,"DG","dentate gyrus, left",1288532,123,108,126,-32.0,-35.0,1.0,-26.206096196112401,-38.9880440138922,-1.99212989551472
4257,8,13754,CX,"CA4","CA4 field, left",1288537,124,107,126,-33.0,-35.0,2.0,-27.070236655257801,-38.764068742512897,-0.838839736475002
4254,8,13730,CX,"CA1","CA1 field, left",1288898,130,112,126,-39.0,-35.0,-3.0,-32.629131320660399,-38.6620189414392,-4.72223672798617
4329,6,13610,CX,"ATZ","amygdalohippocampal transition zone, left",1288923,112,121,100,-21.0,-9.0,-12.0,-21.200576470742,-9.9051528521794499,-13.8657116679768
4379,6,13586,CX,"LA","lateral nucleus, left",1295329,118,126,100,-27.0,-9.0,-17.0,-27.314522877043299,-9.78715285876787,-17.5273798554343
4342,6,13649,CX,"BLA","basolateral nucleus, left",1295449,116,124,100,-25.0,-9.0,-15.0,-25.198433441379901,-9.7212749876876199,-15.9418534687959
4322,6,13641,CX,"Cl","claustrum, left",1288920,128,119,100,-37.0,-9.0,-10.0,-35.823791585880599,-10.7100609212641,-9.31172631534593
4444,7,13706,CX,"MG","medial geniculate complex, left",1283861,110,114,111,-19.0,-20.0,-5.0,-17.656123251432302,-21.4996512062697,-7.0098756002045
4440,7,13690,CX,"LGd","dorsal lateral geniculate nucleus, left",1276104,120,116,111,-29.0,-20.0,-7.0,-26.8984094558366,-22.3872715646554,-8.3333039349614
9708,7,13769,CX,"CPLV","choroid plexus of the lateral ventricle",1278937,116,121,111,-25.0,-20.0,-12.0,-23.493334051719199,-22.296179379607,-12.8253426151108
4281,7,13729,CX,"TCd","tail of caudate nucleus, left",1278931,127,120,111,-36.0,-20.0,-11.0,-33.080446062037197,-22.5170693030304,-11.3704623503503
4258,7,13721,CX,"DG","dentate gyrus, left",1278237,121,123,111,-30.0,-20.0,-14.0,-27.763419178472802,-22.552697525667401,-14.6768421430089
4255,7,13697,CX,"CA2","CA2 field, left",1278251,123,121,111,-32.0,-20.0,-12.0,-29.4729515073644,-22.593162308589601,-12.76464345083
4254,7,13689,CX,"CA1","CA1 field, left",1278252,127,124,111,-36.0,-20.0,-15.0,-33.380989746039901,-22.676629190351498,-15.3250160424737
4322,6,13601,CX,"Cl","claustrum, left",1277586,129,101,100,-38.0,-9.0,8.0,-36.053625967930301,-13.6665524276618,7.72703294083666
9103,91,14258,BS,"IC","inferior colliculus, left",1310556,98,128,126,-7.0,-35.0,-19.0,-6.6598677520579503,-37.382984752199803,-22.6075330365833
4782,62,14257,CB,"Dt","dentate nucleus, left",1295590,98,129,147,-7.0,-56.0,-20.0,-6.3097360183552302,-59.618198808229501,-24.4122053362561
4782,61,14171,CB,"Dt","dentate nucleus, left",1295572,110,141,140,-19.0,-49.0,-32.0,-18.5460858592498,-51.534873126171497,-33.5846552996704
4428,7,13979,CX,"DTP","posterior group of nuclei, left",1297220,110,108,111,-19.0,-20.0,1.0,-17.463412218928799,-21.824843643317099,-0.885204756470467
4409,7,14042,CX,"DTLd","lateral group of nuclei, left, dorsal division",1273591,109,100,111,-18.0,-20.0,9.0,-16.090190925162901,-22.741854561007798,7.93690833837267
9067,7,14010,CX,"VTA","ventral tegmental area, left",1310423,92,109,111,-1.0,-20.0,0.0,-0.035226155022481297,-20.932346315637702,-3.03027237730247
9054,7,14002,CX,"RN","red nucleus, left",1278156,99,111,111,-8.0,-20.0,-2.0,-7.0321731481767298,-21.2637385405048,-4.50527294242523
4518,7,13994,CX,"Sb","subthalamic nucleus, left",1277588,118,109,111,-27.0,-20.0,0.0,-24.981652508556898,-22.1408771376605,-1.49018961213271
4506,7,13978,CX,"R","reticular nucleus of thalamus, left",1273592,117,100,111,-26.0,-20.0,9.0,-23.6423322430532,-22.667877489724098,7.90266815137129
4437,7,13970,CX,"ILc","caudal group of intralaminar nuclei, left",1273590,102,105,111,-11.0,-20.0,4.0,-9.5715290889245193,-21.866350521538799,2.35982515383773
4432,7,14057,CX,"ILr","rostral group of intralaminar nuclei, left",1282300,100,99,111,-9.0,-20.0,10.0,-6.9487377597436497,-23.658233263537699,9.85493019770519
4417,7,14049,CX,"DTLv","lateral group of nuclei, left, ventral division",1273586,115,104,111,-24.0,-20.0,5.0,-22.054334668729499,-22.336848261196899,3.55545574882973
4400,7,14041,CX,"DTM","medial group of nuclei, left",1297219,96,102,111,-5.0,-20.0,7.0,-3.7499995974451799,-22.814893403260498,6.22685941337452
4395,7,14033,CX,"DTA","anterior group of nuclei, left",1273593,101,96,111,-10.0,-20.0,13.0,-7.4414024432825103,-24.082902954234299,13.354223412492
4282,7,14025,CX,"BCd","body of caudate nucleus, left",1273581,115,88,111,-24.0,-20.0,21.0,-20.337765389513802,-23.2046624497981,21.6253267141411
9075,6,14250,CX,"SNR","substantia nigra, pars reticulata, left",1287468,104,122,100,-13.0,-9.0,-13.0,-12.946314323045801,-9.8143008589123699,-14.8615019158967
4669,6,14218,CX,"SuM","supramammillary nucleus, left",1310412,97,122,100,-6.0,-9.0,-13.0,-5.57356032691282,-9.2001105046206604,-15.2492835078636
4679,6,14210,CX,"PHA","posterior hypothalamic area, left",1294334,97,119,100,-6.0,-9.0,-10.0,-5.5646214649821504,-9.3799302041434807,-12.3422728860086
4675,6,14202,CX,"LM","lateral mammillary nucleus, left",1299316,100,122,100,-9.0,-9.0,-13.0,-8.7679836163818994,-9.4921213624477705,-15.0572966981099
13005,6,14194,CX,"LHM","lateral hypothalamic area, mammillary region, left",1294332,98,122,100,-7.0,-9.0,-13.0,-6.6312113272025401,-9.2755023643264405,-15.2107977621847
4672,6,14186,CX,"MM","medial mammillary nucleus, left",1294027,97,123,100,-6.0,-9.0,-14.0,-5.5921600789831203,-9.2032392248684296,-16.1475888637845
4395,6,14170,CX,"DTA","anterior group of nuclei, left",1302809,97,98,100,-6.0,-9.0,11.0,-4.7387597103380399,-12.0621231261327,11.9815741023648
13008,6,14162,CX,"LHT","lateral hypothalamic area, tuberal region, left",1299249,102,118,100,-11.0,-9.0,-9.0,-10.9393286315279,-9.8953790015639793,-11.0953864140119
4667,6,14249,CX,"TM","tuberomammillary nucleus, left",1298073,100,124,100,-9.0,-9.0,-15.0,-8.7183396747551001,-9.5460460147686792,-16.8769647934431
4641,6,14233,CX,"DMH","dorsomedial hypothalamic nucleus, left",1294428,96,121,100,-5.0,-9.0,-12.0,-4.5190747235248896,-9.1613905821056907,-14.3473622827454
4400,6,14193,CX,"DTM","medial group of nuclei, left",1287460,93,105,100,-2.0,-9.0,4.0,-1.10563265259662,-10.864363202019801,3.11272108407551
